recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score,calculated_calories.quantity,calculated_protein,calculated_fat,calculated_saturated_fatty_acids,calculated_carbohydrate,calculated_sugar_total,calculated_dietary_fibre,calculated_sodium_(na),calculated_calcium_(ca),calculated_iron_(fe),calculated_zinc_(zn),calculated_selenium_(se),calculated_iodine_(i),calculated_potassium_(k),calculated_magnesium_(mg),calculated_vitamin_a_(rae),calculated_vitamin_b1_(thiamin),calculated_vitamin_b2_(riboflavin),calculated_vitamin_b9_(folate),calculated_vitamin_b12_(cobalamin),calculated_vitamin_c_(askorbic_acid),calculated_vitamin_d,calculated_vitamin_e,total_recipe_weight_g,match_coverage,matched_grams,no_match_grams,considered_grams,ignored_grams,calculated_fsa_fat_score,calculated_fsa_sat_fat_score,calculated_fsa_sugar_score,calculated_fsa_salt_score,calculated_fsa_score,calculated_fsa_category,claimed_calc_fsa_fat_score,claimed_calc_fsa_sat_fat_score,claimed_calc_fsa_sugar_score,claimed_calc_fsa_salt_score,claimed_calc_fsa_score,claimed_calc_fsa_category,calculated_who_score,calculated_who_protein,calculated_who_fat,calculated_who_sat_fat,calculated_who_carbs,calculated_who_sugar,calculated_who_salt,calculated_who_fibre,claimed_calc_who_score,claimed_calc_who_protein,claimed_calc_who_fat,claimed_calc_who_sat_fat,claimed_calc_who_carbs,claimed_calc_who_sugar,claimed_calc_who_salt,claimed_calc_who_fibre
gemini_flash_lite_breakfast_11,gemini_flash_lite,breakfast,Biscuits,Whole Wheat Apple Cinnamon Biscuits,"[""250 g Whole wheat flour"", ""50 g Rolled oats"", ""15 g Baking powder"", ""5 g Salt"", ""10 g Ground cinnamon"", ""2 g Ground nutmeg"", ""50 g Unsalted butter, cold, cubed"", ""150 ml Skim milk"", ""1 unit Egg, large, lightly beaten"", ""50 g Apple, finely chopped""]","Preheat your oven to 200 degrees C (400 degrees F). In a large bowl, whisk together the whole wheat flour, rolled oats, baking powder, salt, cinnamon, and nutmeg. Cut in the cold, cubed butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Stir in the finely chopped apple. In a separate small bowl, whisk together the skim milk and the lightly beaten egg. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. The dough should be slightly sticky. Turn the dough out onto a lightly floured surface and gently pat it into a 2 cm thick round. Cut out biscuits using a round cutter. Place the biscuits on a baking sheet lined with parchment paper. Bake for 15-18 minutes, or until golden brown and cooked through. Serve warm.",6,1350,40.0,45.0,200.0,15.0,20.0,25.0,5.0,300.0,6.0,150.0,500.0,600.0,3.0,20.0,30.0,50.0,1.0,2.0,5.0,150.0,1.0,0.5,0.4,5.0,0.4,5,healthy,5,1545.26,54.5,54.53,28.818,188.86800000000002,14.117999999999999,41.0,2361.7,448.32,11.608000000000002,8.565999999999999,32.92,66.78,1477.4,362.72,502.70000000000005,1.7191999999999998,0.7934000000000001,146.24,2.0900000000000003,0.0,8.440000000000001,7.296000000000001,638.0,1.0,606.0,0.0,606.0,32.0,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,3,1,0,0,0,1,0,1,6,1,1,1,1,1,0,1
gemini_flash_lite_breakfast_12,gemini_flash_lite,breakfast,Biscuits,Whole Wheat Berry Biscuits with Greek Yogurt Dip,"[""250 g Whole wheat flour"", ""50 g All-purpose flour"", ""10 g Baking powder"", ""5 g Salt"", ""30 g Granulated sugar"", ""60 g Cold unsalted butter, cut into small cubes"", ""180 ml Milk, low-fat"", ""50 g Mixed berries, fresh or frozen"", ""200 g Greek yogurt, plain, 0% fat"", ""5 g Honey""]","Preheat your oven to 220°C (425°F). In a large bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, salt, and sugar. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Stir in the milk until just combined, being careful not to overmix. Gently fold in the mixed berries. Turn the dough out onto a lightly floured surface and pat it down to about 2 cm thickness. Cut out biscuits using a round cutter. Place the biscuits on a baking sheet lined with parchment paper. Bake for 12-15 minutes, or until golden brown and puffed up. While the biscuits are baking, mix the Greek yogurt with honey in a small bowl to create the dip. Serve the warm biscuits with the yogurt dip.",8,1800,55.0,50.0,280.0,25.0,60.0,20.0,5.0,800.0,6.0,150.0,600.0,700.0,4.0,50.0,20.0,150.0,2.0,3.0,10.0,200.0,2.0,1.0,0.5,5.0,0.5,7,healthy,5,1810.85,56.095,61.6,36.239999999999995,239.94500000000002,62.495,36.5,2418.0,600.4,9.329999999999998,8.129999999999999,11.2,76.42500000000001,2016.6,351.40000000000003,556.2,1.8350000000000002,0.82,124.8,1.9400000000000002,25.55,7.26,4.26,840.0,1.0,825.0,0.0,825.0,15.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,0,0,1,3,1,1,0,1,0,0,0
gemini_flash_lite_breakfast_13,gemini_flash_lite,breakfast,Biscuits,Whole Wheat Banana Oat Biscuits with Cinnamon,"[""250 g Whole wheat flour"", ""100 g Rolled oats"", ""50 g Brown sugar"", ""2 tsp Baking powder"", ""1 tsp Ground cinnamon"", ""0.5 tsp Salt"", ""120 g Ripe banana, mashed"", ""80 ml Milk, semi-skimmed"", ""60 ml Vegetable oil"", ""1 piece Egg, raw""]","Preheat your oven to 200°C (180°C fan/Gas mark 6). In a large bowl, whisk together the whole wheat flour, rolled oats, brown sugar, baking powder, cinnamon, and salt. In a separate bowl, mash the ripe banana until smooth, then whisk in the milk, vegetable oil, and egg until well combined. Pour the wet ingredients into the dry ingredients and mix until just combined. Be careful not to overmix. The dough will be sticky. Lightly flour a surface and turn out the dough. Gently pat or roll the dough to about 2cm thickness. Cut out biscuits using a round cutter and place them on a baking sheet lined with parchment paper. Bake for 12-15 minutes, or until golden brown and cooked through. Let them cool slightly before serving.",8,2800,55.0,120.0,400.0,20.0,90.0,40.0,5.0,400.0,10.0,250.0,600.0,1500.0,6.0,20.0,30.0,20.0,1.0,5.0,5.0,150.0,1.0,,,,,6,moderate,5,2085.18,56.683,69.525,7.292,283.95500000000004,72.045,48.9,1541.05,366.15000000000003,14.45,9.515,32.900000000000006,33.7,1877.8,448.00000000000006,113.65000000000002,1.9165,0.6565000000000001,196.0,1.3050000000000002,13.2,2.7600000000000002,22.072,728.5,1.0,709.0,0.0,709.0,19.5,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,3,1,0,1,0,0,0,1,3,0,0,1,1,0,0,1
gemini_flash_lite_breakfast_14,gemini_flash_lite,breakfast,Biscuits,Whole Wheat Berry Biscuits with Greek Yogurt Glaze,"[""250 g Whole wheat flour"", ""50 g All-purpose flour"", ""15 g Baking powder"", ""5 g Salt"", ""50 g Unsalted butter, cold, cubed"", ""150 ml Milk, low-fat"", ""75 g Mixed berries, fresh or frozen"", ""100 g Greek yogurt, plain, 0% fat"", ""15 g Honey""]","Preheat your oven to 220°C (425°F). In a large bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, and salt. Cut in the cold butter using a pastry blender or your fingertips until the mixture resembles coarse crumbs. Stir in the mixed berries. Gradually add the milk, mixing until just combined into a shaggy dough; do not overmix. Turn the dough out onto a lightly floured surface and pat it into a 2 cm thick disc. Cut out biscuits using a 5 cm round cutter, re-patting scraps gently once. Place the biscuits on a baking sheet lined with parchment paper. Bake for 12-15 minutes, or until golden brown and risen. While the biscuits are baking, whisk together the Greek yogurt and honey in a small bowl to create a glaze. Once the biscuits are out of the oven and slightly cooled, drizzle with the Greek yogurt glaze.",8,1200,35.0,30.0,190.0,12.0,30.0,15.0,2.5,400.0,5.0,150.0,500.0,800.0,3.0,20.0,25.0,100.0,1.0,2.0,15.0,200.0,1.0,0.5,0.3,3.0,0.3,7,healthy,5,1577.8,50.669999999999995,50.825,29.175,210.835,33.785,37.25,2322.1,446.4,9.360000000000001,7.455,8.5,53.075,1792.3,335.8,437.5,1.775,0.6385,126.8,1.35,37.9,6.05,4.225,710.0,1.0,690.0,0.0,690.0,20.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,4,1,1,0,0,1,0,1,5,1,1,1,1,1,0,0
gemini_flash_lite_breakfast_15,gemini_flash_lite,breakfast,Biscuits,Whole Wheat Berry Biscuits with Greek Yogurt,"[""200 g Whole wheat flour"", ""50 g All-purpose flour"", ""10 g Baking powder"", ""2 g Salt"", ""30 g Sugar, granulated"", ""100 g Mixed berries, frozen"", ""100 g Greek yogurt, plain, 0% fat"", ""60 ml Milk, skim"", ""30 g Butter, unsalted, melted""]","Preheat your oven to 200 degrees Celsius (400 degrees Fahrenheit). In a large bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, salt, and sugar. Gently stir in the frozen mixed berries. In a separate small bowl, combine the Greek yogurt and skim milk until smooth. Pour the wet ingredients into the dry ingredients and mix until just combined, being careful not to overmix. The dough will be sticky. Turn the dough out onto a lightly floured surface and pat it into a 2 cm (3/4 inch) thick rectangle. Cut out biscuits using a round cutter or knife. Place the biscuits on a baking sheet lined with parchment paper. Brush the tops of the biscuits with the melted butter. Bake for 15-18 minutes, or until golden brown and cooked through. Let cool slightly before serving.",8,1500,35.0,25.0,300.0,10.0,60.0,25.0,2.5,400.0,6.0,150.0,500.0,800.0,3.0,30.0,20.0,100.0,2.0,2.0,30.0,150.0,1.0,0.5,0.4,3.0,0.3,6,healthy,5,1316.1000000000001,41.55,32.86,18.259999999999998,197.85999999999999,49.36,31.5,996.0,350.6,7.7299999999999995,6.06,7.5,36.4,1469.1999999999998,277.1,279.9,1.417,0.479,114.8,0.91,50.0,3.48,3.68,582.0,1.0,570.0,0.0,570.0,12.0,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,4,1,1,0,1,0,0,1,3,0,1,1,0,0,0,1
gemini_flash_lite_breakfast_16,gemini_flash_lite,breakfast,Blintzes,Whole Wheat Berry Blintzes with Greek Yogurt and Mixed Berries,"[""1.5 dl Whole wheat flour"", ""0.5 dl All-purpose flour"", ""2 pieces Egg, raw"", ""3 dl Milk, semi-skimmed"", ""1 tbsp Sugar, granulated"", ""1 pinch Salt"", ""1 tbsp Butter, unsalted, melted"", ""150 g Ricotta cheese, part-skim"", ""2 tbsp Greek yogurt, plain, 0% fat"", ""1 tsp Lemon zest"", ""1 dl Mixed berries, fresh or frozen""]","In a medium bowl, whisk together the whole wheat flour, all-purpose flour, sugar, and salt. In a separate bowl, lightly beat the eggs, then whisk in the milk and melted butter. Pour the wet ingredients into the dry ingredients and whisk until just combined and smooth, with no lumps. Let the batter rest for 15 minutes. Heat a lightly oiled non-stick skillet over medium heat. Pour about 0.75 dl of batter into the skillet, swirling to coat the bottom evenly. Cook for about 1-2 minutes per side, until golden brown. Repeat with the remaining batter, stacking the cooked blintzes on a plate. In a small bowl, mix the ricotta cheese with the Greek yogurt and lemon zest until well combined. Spoon about 1-2 tablespoons of the ricotta mixture onto the center of each blintz. Fold the blintz in half, then in half again to form a triangle, or roll it up. Serve immediately, topped with mixed berries.",4,1250,50.0,45.0,160.0,15.0,55.0,15.0,1.2,600.0,4.0,120.0,400.0,700.0,2.5,50.0,30.0,200.0,2.0,2.0,40.0,150.0,2.0,0.5,0.6,3.0,0.3,6,healthy,5,1036.145,52.452500000000015,43.7745,22.138500000000004,100.72500000000001,31.4945,14.4,522.5999999999999,843.6550000000001,5.519500000000001,5.514499999999999,49.44,109.22000000000001,1568.7199999999998,189.595,528.72,0.8487500000000001,1.4605499999999998,127.00500000000001,4.9030000000000005,31.6,8.3,9.134500000000001,777.0,1.0,777.0,0.0,777.0,0.0,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_breakfast_17,gemini_flash_lite,breakfast,Blintzes,Whole Wheat Berry Blintzes with Greek Yogurt,"[""1.5 dl Whole wheat flour"", ""1 dl All-purpose flour"", ""2 pcs Egg, raw"", ""3 dl Milk, semi-skimmed, unspecified"", ""0.5 dl Water, unspecified"", ""1 pinch Salt, table, unspecified"", ""15 g Butter, unsalted, unspecified"", ""200 g Greek yogurt, 2%"", ""100 g Mixed berries, frozen, unspecified"", ""1 tbsp Honey, unspecified""]","To make the blintz batter, whisk together the whole wheat flour, all-purpose flour, salt, and eggs in a large bowl until well combined. Gradually whisk in the milk and water until you have a smooth, thin batter. Melt the butter in a non-stick skillet over medium heat. Pour about 0.75 dl of batter into the skillet, tilting to coat the bottom evenly. Cook for about 1-2 minutes until the edges are set and lightly golden. Flip carefully and cook for another 30 seconds. Slide the blintz onto a plate and repeat with the remaining batter. To serve, spoon Greek yogurt and mixed berries into the center of each blintz, drizzle with honey, and fold or roll them up.",4,1250,55.0,45.0,160.0,20.0,55.0,10.0,1.5,750.0,4.0,150.0,600.0,1200.0,3.0,60.0,30.0,300.0,3.0,2.0,40.0,150.0,2.0,0.8,0.7,5.0,0.6,5,healthy,5,1137.14,53.586,33.892500000000005,15.857499999999998,145.8955,53.918000000000006,16.975,429.38,759.9200000000001,6.1855,6.171499999999999,44.275000000000006,125.81000000000002,1792.94,206.14,423.65000000000003,1.0175,1.2825499999999999,147.115,4.265000000000001,50.519999999999996,8.0,9.859999999999998,927.0,1.0,894.5,0.0,894.5,32.5,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
gemini_flash_lite_breakfast_19,gemini_flash_lite,breakfast,Blintzes,Whole Wheat Blintzes with Greek Yogurt and Berries,"[""1.5 dl Whole wheat flour"", ""2 dl Milk, semi-skimmed"", ""2 pieces Egg, raw"", ""1 tbsp Sugar, white"", ""0.5 tsp Salt, table"", ""5 g Butter, unsalted"", ""200 g Greek yogurt, 2%"", ""100 g Mixed berries, frozen""]","In a bowl, whisk together the whole wheat flour, milk, eggs, sugar, and salt until a smooth batter forms. Melt 1/2 teaspoon of butter in a non-stick frying pan over medium heat. Pour about 0.75 dl of batter into the hot pan and swirl to create a thin layer. Cook for 1-2 minutes per side, until golden brown. Transfer to a plate and repeat with the remaining batter and butter. Once all blintzes are cooked, spoon 2 tablespoons of Greek yogurt and a sprinkle of mixed berries onto the center of each blintz. Fold the blintz in half, then in half again to form a triangle. Serve immediately.",4,1200,50.0,40.0,160.0,15.0,45.0,10.0,1.5,600.0,3.0,120.0,500.0,800.0,3.0,50.0,20.0,200.0,2.0,1.0,30.0,80.0,2.0,0.5,0.7,3.0,0.4,6,healthy,5,785.0500000000001,41.955,24.2825,10.2275,92.7225,44.815000000000005,13.725,343.5,610.25,5.3075,5.2075,42.22500000000001,107.10000000000001,1482.3600000000001,171.95,343.55,0.7919999999999999,1.0947500000000001,132.275,3.6550000000000002,49.0,6.300000000000001,9.325,714.0,1.0,710.5,0.0,710.5,3.5,3,3,3,1,10,unhealthy,3,3,3,1,10,unhealthy,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
gemini_flash_lite_breakfast_20,gemini_flash_lite,breakfast,Blintzes,Whole Wheat Blintzes with Quark and Mixed Berries,"[""2 dl Whole wheat flour"", ""3 dl Milk, semi-skimmed"", ""2 pieces Egg, raw"", ""1 tbsp Rapeseed oil"", ""1 pinch Salt"", ""500 g Quark, low-fat"", ""50 g Honey"", ""1 tsp Vanilla extract"", ""300 g Mixed berries, frozen or fresh""]","For the blintzes, whisk together the whole wheat flour, milk, eggs, rapeseed oil, and salt in a bowl until smooth. Heat a lightly oiled non-stick frying pan over medium heat. Pour about 0.75 dl of batter into the pan and swirl to coat the bottom thinly. Cook for 1-2 minutes until the edges lift and the bottom is golden brown. Flip and cook for another 30 seconds. Repeat with the remaining batter, stacking the cooked blintzes on a plate. For the filling, combine the quark, honey, and vanilla extract in a bowl and mix well. Spoon about 2 tablespoons of the quark filling onto the center of each blintz. Fold in the sides and then roll up from the bottom. Serve the blintzes immediately, topped with the mixed berries.",4,1850,95.0,55.0,250.0,15.0,120.0,20.0,2.5,1200.0,6.0,150.0,900.0,1800.0,5.0,80.0,40.0,300.0,3.0,4.0,70.0,150.0,3.0,0.8,1.2,5.0,0.7,6,healthy,5,1353.3000000000002,92.16000000000001,32.36,8.340000000000002,161.26999999999998,98.46,23.3,454.5,1190.3,7.010000000000001,8.340000000000002,59.300000000000004,160.05,2484.0,275.2,252.50000000000003,0.9470000000000001,1.928,324.9,7.45,147.5,6.5,14.270000000000001,1384.5,1.0,1380.0,0.0,1380.0,4.5,3,3,3,1,10,unhealthy,3,3,3,3,12,unhealthy,3,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0
gemini_flash_lite_breakfast_21,gemini_flash_lite,breakfast,Breakfast Burritos,Hearty Black Bean and Sweet Potato Breakfast Burritos,"[""2 pieces Whole wheat tortillas"", ""150 g Sweet potato, raw"", ""100 g Black beans, canned, drained and rinsed"", ""1 piece Egg, raw"", ""50 g Spinach, raw"", ""30 g Onion, raw"", ""10 g Olive oil"", ""0.5 tsp Cumin, ground"", ""0.25 tsp Smoked paprika"", ""5 g Fresh cilantro, chopped"", ""50 g Low-fat cheese, grated""]","Peel and dice the sweet potato into small cubes. Finely chop the onion. Heat the olive oil in a non-stick skillet over medium heat. Add the diced sweet potato and chopped onion, and sauté for 8-10 minutes until the sweet potato is tender and slightly browned. Stir in the drained black beans, cumin, and smoked paprika, and cook for another 2 minutes until heated through. In a separate bowl, whisk the egg and pour it into the skillet with the sweet potato mixture. Cook, stirring gently, until the egg is scrambled and cooked through. Stir in the fresh spinach until it wilts. Warm the whole wheat tortillas according to package directions. Fill each tortilla with the sweet potato and black bean mixture, top with grated cheese and fresh cilantro. Fold the tortillas tightly to form burritos.",2,1200,45.0,40.0,180.0,12.0,25.0,20.0,2.5,400.0,6.0,150.0,500.0,1200.0,4.0,30.0,35.0,700.0,2.0,4.0,30.0,150.0,1.0,0.5,0.4,3.0,0.6,7,healthy,5,909.9000000000001,38.623000000000005,42.11150000000001,16.6575,85.89950000000002,9.0875,16.125,1320.65,709.675,12.490000000000002,4.822,22.275000000000002,40.447500000000005,1453.8,174.85,1328.75,0.94475,1.07315,359.05,2.025,23.95,2.35,8.4195,533.75,1.0,532.5,0.0,532.5,1.25,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,0,1,6,1,1,1,1,1,0,1
gemini_flash_lite_breakfast_22,gemini_flash_lite,breakfast,Breakfast Burritos,Hearty Black Bean and Sweet Potato Breakfast Burritos,"[""2 medium Sweet potatoes, raw"", ""1 tbsp Olive oil"", ""1 tsp Chili powder"", ""0.5 tsp Cumin, ground"", ""0.25 tsp Smoked paprika"", ""250 g Black beans, canned, drained and rinsed"", ""1 dl Corn, sweet, canned, drained"", ""4 large Eggs, raw"", ""4 whole Wheat tortillas, medium"", ""50 g Cheddar cheese, shredded"", ""1 dl Salsa"", ""1 dl Greek yogurt, plain, 2% fat""]","Preheat your oven to 200°C (400°F). Peel and dice the sweet potatoes into 1cm cubes. Toss the sweet potato cubes with olive oil, chili powder, cumin, and smoked paprika on a baking sheet. Roast for 20-25 minutes, or until tender and slightly caramelized, flipping halfway through. While the sweet potatoes are roasting, gently heat the black beans and corn in a small saucepan over medium heat until warmed through. In a separate bowl, whisk the eggs. Lightly grease a non-stick frying pan and heat over medium-low heat. Pour in the whisked eggs and cook, stirring gently, until softly scrambled. Warm the tortillas according to package directions. To assemble the burritos, lay a warm tortilla flat. Spoon a quarter of the roasted sweet potato mixture, black beans, corn, scrambled eggs, shredded cheddar cheese, and salsa onto the center of each tortilla. Top with a dollop of Greek yogurt. Fold in the sides of the tortilla, then tightly roll it up from the bottom. Serve immediately.",4,1850,75.0,70.0,250.0,18.0,55.0,45.0,4.5,550.0,12.0,350.0,700.0,2500.0,8.0,30.0,40.0,1500.0,2.0,5.0,150.0,250.0,3.0,0.8,0.6,6.0,1.2,7,moderate,5,1169.4,67.58500000000001,56.3775,20.267500000000002,81.1225,34.3575,34.375,1678.2,846.975,12.76,8.21,78.125,124.11250000000001,2411.25,251.65,2114.4,0.8687500000000001,1.6382500000000002,252.15,4.9,25.6,8.950000000000001,18.6825,1058.75,1.0,1052.5,0.0,1052.5,6.25,3,3,3,3,12,unhealthy,3,3,3,3,12,unhealthy,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,1
gemini_flash_lite_breakfast_23,gemini_flash_lite,breakfast,Breakfast Burritos,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"[""2 whole Wheat Tortillas, large"", ""2 large Egg, raw"", ""60 g Black Beans, canned, drained and rinsed"", ""50 g Spinach, fresh"", ""30 g Avocado, ripe"", ""15 g Onion, red, finely chopped"", ""5 g Coriander, fresh, chopped"", ""1 tsp Olive Oil"", ""1/4 tsp Cumin, ground"", ""Salt, to taste"", ""Black Pepper, to taste""]","Warm a small non-stick skillet over medium heat and add the olive oil. Add the chopped red onion and sauté for 2-3 minutes until softened. Add the drained black beans and ground cumin, stirring to combine and heat through for another 2 minutes. Stir in the fresh spinach and cook until just wilted, about 1 minute. Season with salt and pepper to taste. Remove the bean and spinach mixture from the skillet and set aside. In a small bowl, whisk the eggs with a pinch of salt and pepper. Pour the eggs into the same skillet and scramble them until cooked through. Warm the whole wheat tortillas according to package instructions, usually for about 20-30 seconds per side. Lay each tortilla flat. Divide the scrambled eggs, black bean and spinach mixture, sliced avocado, and chopped coriander evenly between the two tortillas. Fold in the sides of each tortilla and then roll them up tightly to form burritos. Serve immediately.",2,450,20.0,22.0,45.0,4.0,5.0,10.0,0.7,150.0,3.0,80.0,250.0,600.0,2.0,10.0,15.0,200.0,1.0,3.0,15.0,120.0,1.0,0.3,0.2,2.0,0.4,6,healthy,5,322.09000000000003,20.386499999999998,22.98875,4.918749999999999,4.32125,1.8737500000000002,8.187499999999998,312.15000000000003,159.33749999999998,5.330000000000001,2.495,35.3125,43.52125,929.0749999999999,100.77499999999999,421.9,0.234875,0.6296250000000001,184.62500000000003,1.6500000000000001,20.700000000000003,4.4,9.74425,275.75,1.0,275.75,0.0,275.75,0.0,3,2,1,1,7,moderate,3,1,1,1,6,healthy,2,0,0,0,0,1,0,1,3,0,0,1,0,1,0,1
gemini_flash_lite_breakfast_24,gemini_flash_lite,breakfast,Breakfast Burritos,Hearty Black Bean and Sweet Potato Breakfast Burritos,"[""2 medium Sweet potatoes, raw"", ""1 dl Olive oil"", ""1 tsp Cumin, ground"", ""0.5 tsp Chili powder"", ""1 dl Black beans, canned, drained and rinsed"", ""100 g Spinach, raw"", ""4 large Eggs, raw"", ""0.5 dl Milk, semi-skimmed, 1.5% fat"", ""100 g Cheese, cheddar, grated"", ""4 large Whole wheat tortillas, 20 cm diameter"", ""1 dl Salsa, tomato-based"", ""1 dl Greek yogurt, 2% fat""]","Preheat your oven to 200°C (400°F). Peel and dice the sweet potatoes into 1 cm cubes. Toss the sweet potato cubes with 0.5 dl olive oil, cumin, chili powder, salt, and pepper on a baking sheet. Roast for 20-25 minutes, or until tender and slightly caramelized. While the sweet potatoes are roasting, heat the remaining 0.5 dl olive oil in a non-stick skillet over medium heat. Add the drained black beans and cook for 3-5 minutes until heated through. Stir in the spinach and cook until wilted, about 1-2 minutes. In a separate bowl, whisk together the eggs and milk. Pour the egg mixture into the skillet with the beans and spinach. Cook, stirring occasionally, until the eggs are set but still moist. Remove from heat and stir in the grated cheddar cheese. Warm the tortillas according to package directions. To assemble, spoon a portion of the roasted sweet potatoes, black bean and egg mixture, salsa, and a dollop of Greek yogurt onto the center of each tortilla. Fold in the sides of the tortilla, then roll up tightly from the bottom to create a burrito. Serve immediately.",4,2000,80.0,90.0,250.0,25.0,50.0,30.0,5.0,800.0,10.0,200.0,700.0,1500.0,7.0,50.0,40.0,1200.0,2.0,8.0,100.0,300.0,2.0,1.5,1.0,10.0,1.2,7,moderate,5,2581.15,89.116,167.31800000000004,47.989999999999995,169.359,24.080000000000005,19.750000000000004,2733.5000000000005,1558.1,24.515000000000004,10.439,81.75,145.89000000000001,2937.5,327.20000000000005,2680.3,1.8940000000000001,2.6003000000000003,754.0500000000001,6.4,52.35,9.450000000000001,35.004,1242.5,1.0,1240.0,0.0,1240.0,2.5,3,3,1,3,10,unhealthy,3,3,3,3,12,unhealthy,2,1,0,0,0,1,0,0,2,0,0,0,0,1,0,1
gemini_flash_lite_breakfast_25,gemini_flash_lite,breakfast,Breakfast Burritos,Whole Wheat Breakfast Burritos with Black Beans and Avocado,"[""2 units Whole wheat tortillas"", ""200 g Black beans, canned, rinsed and drained"", ""4 units Egg, raw"", ""1 dl Spinach, fresh"", ""50 g Cheese, cheddar, grated"", ""1/2 piece Avocado"", ""1 tbsp Olive oil"", ""1/4 tsp Cumin, ground"", ""1/4 tsp Chili powder"", ""Salt, to taste"", ""Black pepper, to taste""]","Warm the olive oil in a non-stick skillet over medium heat. Add the rinsed and drained black beans, cumin, and chili powder. Cook for 3-5 minutes, stirring occasionally, until heated through. Add the fresh spinach and cook until wilted, about 1-2 minutes. Season with salt and pepper. In a separate bowl, whisk the eggs and pour them into the skillet with the beans and spinach. Scramble the eggs until cooked through. Warm the whole wheat tortillas according to package directions. Place a portion of the egg and bean mixture onto each tortilla, then top with grated cheddar cheese and sliced avocado. Fold the tortillas to create burritos.",2,1250,45.0,60.0,130.0,18.0,10.0,25.0,2.5,400.0,8.0,150.0,400.0,1200.0,5.0,20.0,30.0,150.0,2.0,4.0,30.0,200.0,2.0,0.5,0.6,5.0,0.4,7,moderate,5,1134.19,62.106500000000004,65.71075,22.44075,63.69925,2.79475,19.277499999999996,1596.7999999999997,766.6975,14.932000000000002,6.78,73.4625,99.14625000000001,1237.875,161.27499999999998,664.3600000000001,1.0050750000000002,1.6439249999999999,363.96500000000003,4.5,4.839999999999999,8.950000000000001,18.60125,604.5,1.0,603.25,0.0,603.25,1.25,3,3,1,3,10,unhealthy,3,3,1,3,10,unhealthy,2,0,0,0,0,1,0,1,3,1,0,0,0,1,0,1
