recipe_id,recipe_title,ingredient_raw,ingredient_name,amount,unit,grams,ignored,matched_food_id,matched_food_name,match_score
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,"50 g Cold unsalted butter, cut into small cubes","Cold unsalted butter, cut into small cubes",50.0,g,50.0,False,8.005,Butter,2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1 tbsp Maple syrup,Maple syrup,1.0,tbsp,16.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,30 ml Ice water,Ice water,0.3,dl,18.0,True,,,-1
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1 g Salt,Salt,1.0,g,1.0,True,,,-1
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,"200 g Pecans, roughly chopped","Pecans, roughly chopped",200.0,g,200.0,False,6.593,Pecan nuts,2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,150 g Pure maple syrup,Pure maple syrup,150.0,g,150.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,60 ml Unsweetened almond milk,Unsweetened almond milk,0.6,dl,60.0,False,13.098,Almond based beverage,2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,"2 large Eggs, lightly beaten","Eggs, lightly beaten",2.0,large,156.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1/2 tsp Ground cinnamon,Ground cinnamon,0.5,tsp,2.5,True,,,-1
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1/4 tsp Ground nutmeg,Ground nutmeg,0.25,tsp,1.25,True,,,-1
gemini_flash_lite_dessert_935,Healthier Maple Pecan Pie with Whole Wheat Crust,1/4 tsp Salt,Salt,0.25,tsp,1.75,True,,,-1
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"150 g Greek yogurt, plain, 2%","Greek yogurt, plain, 2%",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"100 g Unsalted butter, softened","Unsalted butter, softened",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,150 g Erythritol,Erythritol,150.0,g,150.0,True,,,-1
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"3 large Egg, raw","Egg, raw",3.0,large,165.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"1 tbsp Lemon zest, fresh","Lemon zest, fresh",1.0,tbsp,15.0,False,6.626,Lemon peel,2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"2 tbsp Lemon juice, fresh","Lemon juice, fresh",2.0,tbsp,30.0,False,6.729,"Lemon juice, bottled",2
gemini_flash_lite_dessert_936,Whole Wheat Lemon Yogurt Pound Cake,"50 ml Milk, skim","Milk, skim",0.5,dl,50.0,False,1.289,"Milk, skimmed, Styrk",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,100 g All-purpose flour,All-purpose flour,100.0,g,100.0,False,5.01,"Wheat flour, 80 % extraction",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,"200 g Greek yogurt, plain, 2%","Greek yogurt, plain, 2%",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,150 g Honey,Honey,150.0,g,150.0,False,9.003,Honey,2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,"100 g Unsalted butter, unsalted, softened","Unsalted butter, unsalted, softened",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,"3 large Eggs, raw, large","Eggs, raw, large",3.0,large,234.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,"1 tbsp Lemon zest, fresh","Lemon zest, fresh",1.0,tbsp,15.0,False,6.626,Lemon peel,2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,"50 ml Lemon juice, fresh","Lemon juice, fresh",0.5,dl,50.0,False,6.729,"Lemon juice, bottled",2
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
gemini_flash_lite_dessert_937,Whole Wheat Lemon Yogurt Pound Cake,1/2 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,"200 g Greek yogurt, 2% fat","Greek yogurt, 2% fat",200.0,g,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,150 g Whole wheat flour,Whole wheat flour,150.0,g,150.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,"100 g Rolled oats, ground into flour","Rolled oats, ground into flour",100.0,g,100.0,False,,,0
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,150 g Erythritol or other sugar substitute,Erythritol or other sugar substitute,150.0,g,150.0,False,,,0
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,"3 large Eggs, free-range","Eggs, free-range",3.0,large,234.0,False,,,0
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,"120 ml Olive oil, extra virgin","Olive oil, extra virgin",1.2,dl,108.0,False,8.019,"Oil, olive",2
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,60 ml Fresh lemon juice,Fresh lemon juice,0.6,dl,60.0,False,6.729,"Lemon juice, bottled",2
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,1 tbsp Lemon zest,Lemon zest,1.0,tbsp,15.0,False,6.626,Lemon peel,2
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,1 tsp Baking powder,Baking powder,1.0,tsp,5.5,True,,,-1
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,1/2 tsp Baking soda,Baking soda,0.5,tsp,2.75,True,,,-1
gemini_flash_lite_dessert_938,Healthy Lemon and Greek Yogurt Pound Cake,1/4 tsp Salt,Salt,0.25,tsp,1.75,True,,,-1
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,"150 g Greek yogurt, 0% fat","Greek yogurt, 0% fat",150.0,g,150.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,100 g Erythritol,Erythritol,100.0,g,100.0,True,,,-1
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,"80 g Egg whites, raw","Egg whites, raw",80.0,g,80.0,False,2.002,"Egg white, raw",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,"60 g Raspberries, fresh","Raspberries, fresh",60.0,g,60.0,False,6.503,"Raspberries, raw",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,"50 g Blueberries, fresh","Blueberries, fresh",50.0,g,50.0,False,6.667,"Blueberries, American, raw",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,"30 ml Lemon juice, fresh","Lemon juice, fresh",0.3,dl,30.0,False,6.729,"Lemon juice, bottled",2
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,15 ml Vanilla extract,Vanilla extract,0.15,dl,14.25,True,,,-1
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,5 g Baking powder,Baking powder,5.0,g,5.0,True,,,-1
gemini_flash_lite_dessert_939,Whole Wheat Greek Yogurt Pound Cake with Berries,2 g Salt,Salt,2.0,g,2.0,True,,,-1
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,150 g All-purpose flour,All-purpose flour,150.0,g,150.0,False,5.01,"Wheat flour, 80 % extraction",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,1.5 tsp Baking powder,Baking powder,1.5,tsp,8.25,True,,,-1
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,0.5 tsp Salt,Salt,0.5,tsp,3.5,True,,,-1
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,"200 g Unsalted butter, softened","Unsalted butter, softened",200.0,g,200.0,False,8.005,Butter,2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,250 g Granulated sugar,Granulated sugar,250.0,g,250.0,False,9.002,"Sugar, white, caster sugar, cube sugar",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,"4 large Eggs, room temperature","Eggs, room temperature",4.0,large,312.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,"2 dl Plain Greek yogurt, 2% fat","Plain Greek yogurt, 2% fat",2.0,dl,200.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,2 tsp Vanilla extract,Vanilla extract,2.0,tsp,9.0,True,,,-1
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,"1 dl Fresh mixed berries (blueberries, raspberries)","Fresh mixed berries (blueberries, raspberries)",1.0,dl,55.0,False,6.844,"Berries, mixed, frozen",2
gemini_flash_lite_dessert_940,Whole Wheat Greek Yogurt Pound Cake with Berries,1 tbsp Lemon zest,Lemon zest,1.0,tbsp,15.0,False,6.626,Lemon peel,2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,"100 g Unsalted butter, cold, cubed","Unsalted butter, cold, cubed",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,60 ml Ice water,Ice water,0.6,dl,36.0,True,,,-1
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,"500 g Pumpkin puree, unsweetened","Pumpkin puree, unsweetened",500.0,g,500.0,False,5.17,"Squash seeds, pumpkin seeds",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,"150 ml Milk, unsweetened almond","Milk, unsweetened almond",1.5,dl,150.0,False,174832.0,"Beverages, almond milk, unsweetened, shelf stable",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,100 g Maple syrup,Maple syrup,100.0,g,100.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,"2 large Eggs, raw","Eggs, raw",2.0,large,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,10 g Cornstarch,Cornstarch,10.0,g,10.0,False,5.015,Corn starch,2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,5 g Pumpkin pie spice,Pumpkin pie spice,5.0,g,5.0,False,171332.0,"Spices, pumpkin pie spice",2
gemini_flash_lite_dessert_941,Wholesome Whole Wheat Pumpkin Pie,2 g Salt,Salt,2.0,g,2.0,True,,,-1
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"100 g Butter, unsalted, cold","Butter, unsalted, cold",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,50 ml Ice water,Ice water,0.5,dl,30.0,True,,,-1
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,1 pinch Salt,Salt,1.0,pinch,,True,,,-1
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"425 g Pumpkin puree, unsweetened","Pumpkin puree, unsweetened",425.0,g,425.0,False,5.17,"Squash seeds, pumpkin seeds",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"200 ml Milk, semi-skimmed","Milk, semi-skimmed",2.0,dl,200.0,False,1.231,"Milk, semi-skimmed, 0,5 % fat, unspecified",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,100 g Maple syrup,Maple syrup,100.0,g,100.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"2 large Egg, raw","Egg, raw",2.0,large,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"1/2 tsp Ginger, ground","Ginger, ground",0.5,tsp,2.5,False,6.155,"Ginger, ground",2
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"1/4 tsp Nutmeg, ground","Nutmeg, ground",0.25,tsp,1.25,True,,,-1
gemini_flash_lite_dessert_942,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"1/8 tsp Cloves, ground","Cloves, ground",0.125,tsp,0.625,False,6.162,"Cloves, ground",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"100 g Unsalted butter, cold, cubed","Unsalted butter, cold, cubed",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,50 ml Ice water,Ice water,0.5,dl,30.0,True,,,-1
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,5 ml Vanilla extract,Vanilla extract,0.05,dl,4.75,True,,,-1
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"800 g Pumpkin puree, unsweetened","Pumpkin puree, unsweetened",800.0,g,800.0,False,5.17,"Squash seeds, pumpkin seeds",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,150 g Maple syrup,Maple syrup,150.0,g,150.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"75 g Greek yogurt, plain, 2%","Greek yogurt, plain, 2%",75.0,g,75.0,False,1.334,"Yoghurt, plain, 2 % fat, Greek/Turkish",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"2 large Egg, raw","Egg, raw",2.0,large,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"5 ml Cinnamon, ground","Cinnamon, ground",0.05,dl,5.0,True,,,-1
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"2.5 ml Ginger, ground","Ginger, ground",0.025,dl,2.5,False,6.155,"Ginger, ground",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"1.25 ml Nutmeg, ground","Nutmeg, ground",0.0125,dl,1.25,True,,,-1
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"0.5 ml Cloves, ground","Cloves, ground",0.005,dl,0.5,False,6.162,"Cloves, ground",2
gemini_flash_lite_dessert_943,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,1.5 g Salt,Salt,1.5,g,1.5,True,,,-1
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,"100 g Unsalted butter, cold","Unsalted butter, cold",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,50 ml Ice water,Ice water,0.5,dl,30.0,True,,,-1
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,"500 g Pumpkin puree, unsweetened","Pumpkin puree, unsweetened",500.0,g,500.0,False,5.17,"Squash seeds, pumpkin seeds",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,"150 ml Evaporated milk, low fat","Evaporated milk, low fat",1.5,dl,150.0,False,171302.0,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,100 g Maple syrup,Maple syrup,100.0,g,100.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,"2 large Eggs, raw","Eggs, raw",2.0,large,110.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,1 tsp Ground cinnamon,Ground cinnamon,1.0,tsp,5.0,True,,,-1
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,1/2 tsp Ground ginger,Ground ginger,0.5,tsp,2.5,False,6.155,"Ginger, ground",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,1/4 tsp Ground cloves,Ground cloves,0.25,tsp,1.25,False,6.162,"Cloves, ground",2
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,1/4 tsp Ground nutmeg,Ground nutmeg,0.25,tsp,1.25,True,,,-1
gemini_flash_lite_dessert_944,Wholesome Spiced Pumpkin Pie with Whole Wheat Crust,1/4 tsp Salt,Salt,0.25,tsp,1.75,True,,,-1
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,200 g Whole wheat flour,Whole wheat flour,200.0,g,200.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"100 g Unsalted butter, cold, cubed","Unsalted butter, cold, cubed",100.0,g,100.0,False,8.005,Butter,2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,50 ml Ice water,Ice water,0.5,dl,30.0,True,,,-1
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"425 g Pumpkin puree, unsweetened","Pumpkin puree, unsweetened",425.0,g,425.0,False,5.17,"Squash seeds, pumpkin seeds",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"150 ml Evaporated milk, low fat","Evaporated milk, low fat",1.5,dl,150.0,False,171302.0,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,75 g Maple syrup,Maple syrup,75.0,g,75.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,"2 Large eggs, lightly beaten","eggs, lightly beaten",2.0,large,156.0,False,2.03,"Egg, organic, raw",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,10 g Cornstarch,Cornstarch,10.0,g,10.0,False,5.015,Corn starch,2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,10 g Pumpkin pie spice,Pumpkin pie spice,10.0,g,10.0,False,171332.0,"Spices, pumpkin pie spice",2
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,5 g Vanilla extract,Vanilla extract,5.0,g,5.0,True,,,-1
gemini_flash_lite_dessert_945,Healthier Spiced Pumpkin Pie with Whole Wheat Crust,2 g Salt,Salt,2.0,g,2.0,True,,,-1
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,150 g Whole wheat flour,Whole wheat flour,150.0,g,150.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,75 g Rolled oats,Rolled oats,75.0,g,75.0,False,5.004,Oatmeal,2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,50 g Almond flour,Almond flour,50.0,g,50.0,False,5.42,Almond flour,2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,"75 g Coconut oil, solid","Coconut oil, solid",75.0,g,75.0,False,8.249,"Oil, coconut",2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,50 g Maple syrup,Maple syrup,50.0,g,50.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,1 pinch Salt,Salt,1.0,pinch,,True,,,-1
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,"800 g Rhubarb, fresh, chopped","Rhubarb, fresh, chopped",800.0,g,800.0,False,6.053,"Rhubarb, raw",2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,100 g Erythritol,Erythritol,100.0,g,100.0,True,,,-1
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,2 tbsp Cornstarch,Cornstarch,2.0,tbsp,30.0,False,5.015,Corn starch,2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,1 tsp Ground ginger,Ground ginger,1.0,tsp,5.0,False,6.155,"Ginger, ground",2
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,1 tsp Vanilla extract,Vanilla extract,1.0,tsp,4.5,True,,,-1
gemini_flash_lite_dessert_946,Whole Wheat Rhubarb Crumble Pie with Oat Topping,"50 g Walnuts, chopped","Walnuts, chopped",50.0,g,50.0,False,6.56,Walnuts,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,"300 g Rhubarb, fresh, trimmed and chopped","Rhubarb, fresh, trimmed and chopped",300.0,g,300.0,False,6.053,"Rhubarb, raw",2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,150 g Whole wheat flour,Whole wheat flour,150.0,g,150.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,75 g Rolled oats,Rolled oats,75.0,g,75.0,False,5.004,Oatmeal,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,"50 g Unsalted butter, cold and cubed","Unsalted butter, cold and cubed",50.0,g,50.0,False,8.005,Butter,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,50 g Maple syrup,Maple syrup,50.0,g,50.0,False,170276.0,"Syrup, maple, Canadian",2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,"30 g Almonds, slivered","Almonds, slivered",30.0,g,30.0,False,6.107,Almonds,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,15 g Cornstarch,Cornstarch,15.0,g,15.0,False,5.015,Corn starch,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,10 g Lemon zest,Lemon zest,10.0,g,10.0,False,6.626,Lemon peel,2
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,5 g Ground cinnamon,Ground cinnamon,5.0,g,5.0,True,,,-1
gemini_flash_lite_dessert_947,Whole Wheat Rhubarb Crumble Pie,2.5 g Salt,Salt,2.5,g,2.5,True,,,-1
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"1000 g Rhubarb, fresh, chopped","Rhubarb, fresh, chopped",1000.0,g,1000.0,False,6.053,"Rhubarb, raw",2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,150 g Whole wheat flour,Whole wheat flour,150.0,g,150.0,False,5.006,"Wheat flour, wholemeal",2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,100 g Rolled oats,Rolled oats,100.0,g,100.0,False,5.004,Oatmeal,2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"80 g Butter, unsalted, cold, cubed","Butter, unsalted, cold, cubed",80.0,g,80.0,False,8.005,Butter,2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"100 g Brown sugar, light","Brown sugar, light",100.0,g,100.0,False,9.001,"Sugar, brown",2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"50 g Almonds, slivered","Almonds, slivered",50.0,g,50.0,False,6.107,Almonds,2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"1 tbsp Lemon juice, fresh","Lemon juice, fresh",1.0,tbsp,15.0,False,6.729,"Lemon juice, bottled",2
gemini_flash_lite_dessert_948,Whole Wheat Rhubarb Crumble Pie with Oats,"1 tsp Cinnamon, ground","Cinnamon, ground",1.0,tsp,5.0,True,,,-1
