recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gemini_flash_breakfast_11,gemini_flash,breakfast,Biscuits,Hearty Whole Wheat Oat Buttermilk Biscuits,"[""300 g Whole wheat flour, fine"", ""50 g Rolled oats, dry"", ""15 g Baking powder, double acting"", ""3 g Baking soda"", ""5 g Salt, table"", ""30 g Butter, unsalted, cold"", ""60 g Greek yogurt, plain, 0% fat"", ""240 ml Buttermilk, low fat (1.5% fat)"", ""10 ml Honey, liquid""]","Preheat your oven to 220°C (425°F) and line a baking sheet with parchment paper. In a large bowl, whisk together the whole wheat flour, rolled oats, baking powder, baking soda, and salt. Cut the cold unsalted butter into small cubes, then use a pastry blender, two knives, or your fingertips to cut the butter into the flour mixture until it resembles coarse crumbs. In a separate small bowl, whisk together the Greek yogurt, low-fat buttermilk, and honey. Pour the wet ingredients into the dry ingredients and mix with a spoon until just combined; be careful not to overmix, as this can make the biscuits tough. Turn the dough out onto a lightly floured surface. Gently pat the dough into a roughly 2 cm (¾ inch) thick rectangle. Fold the dough in half, then gently pat it out again. Repeat this folding and patting process 2-3 times to create flaky layers. Use a 6 cm (2.5 inch) round cutter to cut out the biscuits, pressing straight down without twisting. Reroll scraps gently as needed, taking care not to overwork the dough. Place the biscuits on the prepared baking sheet. Bake for 12-15 minutes, or until the tops are golden brown and puffed. Serve warm.",8,1585,55.5,31.5,263,15,16,35,5,700,12,200,1000,1000,4,50,80,100,0.5,2,2,200,1,1,0.8,8,0.5,4,healthy,5
gemini_flash_breakfast_12,gemini_flash,breakfast,Biscuits,Wholesome Honey-Oat Buttermilk Biscuits,"[""200 g Whole wheat flour"", ""50 g Oat flour"", ""10 g Baking powder"", ""2 g Baking soda"", ""3 g Salt, table"", ""60 g Butter, unsalted, cold"", ""180 ml Buttermilk, low fat"", ""15 g Honey""]","Preheat your oven to 200°C (390°F). Line a baking sheet with parchment paper. In a large mixing bowl, whisk together the whole wheat flour, oat flour, baking powder, baking soda, and table salt until well combined. Cut the cold unsalted butter into small cubes and add it to the dry ingredients. Using a pastry blender or your fingertips, work the butter into the flour mixture until it resembles coarse crumbs. In a separate small bowl, whisk together the low-fat buttermilk and honey. Pour the wet ingredients into the dry ingredients and stir gently with a fork just until a shaggy dough forms; be careful not to overmix. Turn the dough out onto a lightly floured surface. Gently pat the dough into a disc approximately 2.5 cm (1 inch) thick. Using a 6 cm (2.5 inch) round biscuit cutter, cut out the biscuits. Gather and gently re-roll any scraps once to cut out additional biscuits. Place the biscuits on the prepared baking sheet, leaving a small space between each. Bake for 12 to 15 minutes, or until the tops are golden brown and the biscuits are cooked through. Serve warm.",8,1415,39,57,196,30,28,31,3.5,300,8,150,500,400,3,10,40,10,0.5,2,1,100,0.5,0.5,0.3,4,0.4,7,moderate,5
gemini_flash_breakfast_13,gemini_flash,breakfast,Biscuits,Healthy Whole Wheat Buttermilk Biscuits with Chia Seeds,"[""250 g Whole wheat flour"", ""10 g Baking powder"", ""2 g Salt"", ""50 g Butter, unsalted"", ""180 ml Buttermilk, low-fat"", ""15 g Chia seeds""]","Preheat your oven to 200°C (390°F) and line a baking sheet with parchment paper. In a large mixing bowl, whisk together the whole wheat flour, baking powder, and salt until well combined. Add the cold, unsalted butter, cut into small cubes, to the dry ingredients. Use a pastry blender or your fingertips to cut the butter into the flour mixture until it resembles coarse crumbs. Stir in the chia seeds evenly. Gradually pour in the low-fat buttermilk, mixing gently with a fork until just combined and a shaggy dough forms. Be careful not to overmix, as this can lead to tough biscuits. Turn the dough out onto a lightly floured surface and gently pat or roll it to about 2 cm (3/4 inch) thickness. Use a 6 cm (2.5 inch) round biscuit cutter to cut out your biscuits. Gently reroll any dough scraps as needed to cut out more biscuits. Place the biscuits on the prepared baking sheet. Bake for 12-15 minutes, or until the tops are golden brown and the biscuits are cooked through. Serve warm.",8,1400,45,50,200,25,8,35,2.1,300,8,150,400,500,3,10,30,30,0.5,2,1,100,0.5,0.8,0.5,5,0.6,5,moderate,5.5
gemini_flash_breakfast_14,gemini_flash,breakfast,Biscuits,Hearty Whole Wheat Oat Buttermilk Biscuits,"[""300 g Whole wheat flour"", ""50 g Rolled oats"", ""15 g Baking powder"", ""3 g Baking soda"", ""5 g Salt, table"", ""60 g Cold butter, unsalted"", ""240 ml Buttermilk, low-fat"", ""15 ml Honey, unspecified""]","Preheat your oven to 200°C (400°F). In a large mixing bowl, whisk together the whole wheat flour, rolled oats, baking powder, baking soda, and salt. Cut the cold butter into small pieces and add it to the flour mixture. Use a pastry blender or your fingertips to cut the butter into the flour until the mixture resembles coarse crumbs with some pea-sized pieces of butter remaining. In a separate bowl, combine the low-fat buttermilk and honey. Pour the wet ingredients into the dry ingredients and stir with a fork until just combined, being careful not to overmix; the dough will be shaggy. Turn the dough out onto a lightly floured surface. Gently knead it a few times to bring it together, then pat or roll it to about 2.5 cm (1 inch) thickness. Use a biscuit cutter or knife to cut out biscuits. Place the biscuits on an ungreased baking sheet, leaving a small space between them. Bake for 12-15 minutes, or until the tops are golden brown and the biscuits are cooked through.",8,1850,52,65,270,31,18,42,5,650,10,280,900,950,5.5,40,60,300,0.5,2,1,180,1.2,0.8,0.8,8,0.4,2,healthy,5
gemini_flash_breakfast_15,gemini_flash,breakfast,Biscuits,Savory Whole Wheat & Oat Biscuits with Fresh Chives,"[""200 g Wheat flour, whole grain"", ""50 g Rolled oats"", ""8 g Baking powder"", ""2 g Baking soda"", ""3 g Salt, table"", ""40 g Butter, unsalted"", ""150 g Greek yogurt, plain, low fat"", ""50 ml Milk, low fat"", ""15 g Chives, fresh, chopped""]","Preheat your oven to 200°C (400°F). Line a baking sheet with parchment paper. In a large bowl, whisk together the whole wheat flour, rolled oats, baking powder, baking soda, and salt. Cut the cold unsalted butter into small pieces and add it to the flour mixture. Use your fingertips or a pastry blender to cut the butter into the flour until the mixture resembles coarse crumbs. Stir in the chopped fresh chives. In a separate bowl, whisk together the Greek yogurt and low-fat milk. Pour the wet ingredients into the dry ingredients and mix with a spoon or spatula until just combined; be careful not to overmix, as this can make the biscuits tough. The dough will be slightly sticky. Turn the dough out onto a lightly floured surface. Gently pat the dough into a disk about 2 cm (0.8 inches) thick. Use a 6 cm (2.4 inches) round cutter to cut out biscuits. Rework the scraps gently and cut out more biscuits until all dough is used. Place the biscuits on the prepared baking sheet, leaving a little space between them. Bake for 12-15 minutes, or until the tops are golden brown and the biscuits are cooked through. Serve warm.",8,1275,51.5,41.8,182.5,20,8.5,29,3,285,6,140,540,800,3,5,20,300,0.5,1,5,85,0.7,1,0.5,10.5,0.5,7,healthy,6
gemini_flash_breakfast_16,gemini_flash,breakfast,Blintzes,Healthy Whole Wheat Ricotta Blintzes with Blueberry-Lemon Compote,"[""100 g Flour, whole wheat"", ""2 piece Egg, raw, whole"", ""250 ml Milk, low-fat (1% fat)"", ""5 g Sugar, white, granulated"", ""2 ml Vanilla extract"", ""2 g Salt, table"", ""5 ml Olive oil"", ""250 g Ricotta cheese, part-skim (10-15% fat)"", ""15 g Sugar, white, granulated"", ""2 g Lemon zest, fresh"", ""200 g Blueberries, fresh"", ""10 g Sugar, white, granulated"", ""30 ml Water"", ""2 ml Lemon juice, fresh""]","Begin by preparing the crepe batter. In a large bowl, whisk together the whole wheat flour, two raw eggs, 250 ml of low-fat milk, 5 grams of sugar, 2 ml of vanilla extract, and 2 grams of salt until smooth and lump-free. Let the batter rest for at least 15 minutes. Heat a non-stick pan (approximately 20 cm diameter) over medium heat and lightly brush with olive oil. Pour about 60-70 ml of batter into the pan, tilting quickly to coat the bottom evenly. Cook for 1-2 minutes until the edges are golden and the center is set, then carefully flip and cook for another 30 seconds. Transfer cooked crepes to a plate and stack them, separating with parchment paper if desired, to prevent sticking. Repeat until all batter is used, yielding about 6-7 crepes.

Next, prepare the filling. In a medium bowl, combine the 250 grams of part-skim ricotta cheese, 15 grams of sugar, the remaining 2 ml of vanilla extract, and the fresh lemon zest. Mix until well combined.

To assemble the blintzes, lay one crepe flat on a clean surface. Place about 2-3 tablespoons of the ricotta filling near one edge. Fold the sides of the crepe over the filling, then roll it up tightly from the filled edge to form a neat package. Repeat with the remaining crepes and filling.

Heat a clean non-stick pan over medium heat with a tiny amount of olive oil if needed. Place the assembled blintzes seam-side down in the pan and cook for 3-4 minutes per side, until golden brown and heated through.

While the blintzes are cooking, prepare the blueberry compote. In a small saucepan, combine the 200 grams of fresh blueberries, 10 grams of sugar, and 30 ml of water. Bring to a simmer over medium heat and cook for 5-7 minutes, stirring occasionally, until the berries soften and the sauce thickens slightly. Stir in the 2 ml of fresh lemon juice at the end.

Serve the warm blintzes immediately, topped with a generous spoonful of the blueberry-lemon compote.",3,720,62,38,135,15,45,16,2.1,800,4.5,150,600,700,3.5,40,35,150,1.5,3,30,100,1.8,0.25,0.4,2.5,0.3,7,healthy,6
gemini_flash_breakfast_17,gemini_flash,breakfast,Blintzes,Whole Wheat Ricotta Blintzes with Strawberry-Blueberry Compote,"[""100 g Whole wheat flour"", ""2 piece Egg, raw"", ""200 ml Milk, semi-skimmed"", ""50 ml Water, tap"", ""5 ml Olive oil"", ""1 g Salt, table"", ""250 g Ricotta cheese, low fat"", ""15 ml Honey, unspecified"", ""2 ml Vanilla extract, pure"", ""2 g Lemon peel, grated"", ""150 g Strawberries, fresh"", ""75 g Blueberries, fresh"", ""10 ml Water, tap"", ""5 ml Maple syrup, pure""]","First, prepare the crepe batter. In a medium bowl, whisk together the whole wheat flour, eggs, milk, 50 ml water, and salt until smooth. Let the batter rest for 15-20 minutes. While the batter rests, make the filling. In another bowl, combine the low-fat ricotta cheese, honey, vanilla extract, and grated lemon peel; mix well and set aside. Next, prepare the berry compote. In a small saucepan, combine the sliced strawberries, blueberries, 10 ml water, and maple syrup. Bring to a gentle simmer over medium-low heat and cook for 5-7 minutes, stirring occasionally, until the berries soften slightly and release their juices. Remove from heat. To cook the crepes, heat a non-stick pan (about 20 cm diameter) over medium heat. Lightly brush with olive oil for the first crepe. Pour about 60-70 ml of batter into the hot pan, swirling to coat the bottom evenly. Cook for 1-2 minutes until the edges are golden and the surface appears dry. Flip and cook for another 30 seconds. Repeat with the remaining batter, stacking the cooked crepes on a plate. To assemble the blintzes, lay a crepe cooked-side up on a clean surface. Place about 2 tablespoons of the ricotta filling near one edge. Fold that edge over the filling, then fold in the sides, and roll it up into a neat package. Repeat with all crepes. Finally, you can gently pan-fry the assembled blintzes in a lightly oiled pan for a minute or two per side until warmed through and slightly golden, or serve them as is. Serve warm with the prepared strawberry-blueberry compote.",3,1150,60,37,128,15,46,16,1.0,740,5.0,180,800,1200,4.0,40,80,200,1.5,3.0,98,185,3.1,0.6,1.0,4.0,0.7,2,healthy,7
gemini_flash_breakfast_18,gemini_flash,breakfast,Blintzes,Whole Wheat Ricotta Blintzes with Warm Berry Compote,"[""60 g Whole wheat flour"", ""1 piece Egg, raw"", ""100 ml Milk, semi-skimmed"", ""50 ml Water, tap"", ""5 ml Olive oil, extra virgin"", ""1 g Salt, table"", ""200 g Ricotta cheese, low-fat"", ""50 g Yogurt, Greek, plain, 0% fat"", ""10 ml Maple syrup"", ""2 ml Vanilla extract"", ""1 g Lemon zest, fresh"", ""150 g Mixed berries, frozen"", ""5 ml Maple syrup"", ""30 ml Water, tap""]","To prepare the blintz batter, whisk together the whole wheat flour, egg, milk, 50 ml water, olive oil, and salt in a medium bowl until smooth. Let the batter rest for 10-15 minutes. While the batter rests, prepare the filling: In another bowl, combine the low-fat ricotta cheese, Greek yogurt, 10 ml maple syrup, vanilla extract, and lemon zest. Mix well until creamy. Heat a non-stick pan over medium heat. Pour a small ladleful of batter into the pan, tilting it to coat the bottom evenly with a thin layer. Cook for about 1-2 minutes until the edges are golden and the center is set, then carefully flip and cook for another 30 seconds. Repeat with the remaining batter, yielding approximately 4 blintz crepes. For the berry compote, combine the frozen mixed berries, 5 ml maple syrup, and 30 ml water in a small saucepan. Bring to a simmer over medium heat and cook for 5-7 minutes, stirring occasionally, until the berries have softened and the sauce has thickened slightly. To assemble the blintzes, lay each crepe flat. Place a generous spoonful of the ricotta filling in the center of each crepe. Fold in two opposite sides, then roll up tightly to form a blintz. Serve two blintzes per plate, topped with a generous amount of warm berry compote.",2,750,45,22,80,8,35,10,1.2,550,4.5,90,400,750,2.5,40,25,120,0.5,2,40,120,1.8,0.3,0.4,3,0.4,6,healthy,6
gemini_flash_breakfast_19,gemini_flash,breakfast,Blintzes,Whole Wheat Ricotta Blintzes with Berry Compote,"[""100 g Flour, wheat, whole grain"", ""2 pieces Egg, raw, whole"", ""200 ml Milk, cow's, skimmed"", ""50 ml Water, tap"", ""10 g Butter, unsalted, melted"", ""5 ml Olive oil"", ""1 g Salt, table"", ""250 g Ricotta cheese, part-skim"", ""1 piece Egg yolk, raw"", ""10 g Sugar, white, granulated"", ""2 ml Vanilla extract"", ""5 g Lemon peel, raw, zest"", ""150 g Mixed berries, frozen"", ""10 ml Maple syrup, pure"", ""5 ml Lemon juice""]","Start by preparing the crepe batter. In a large bowl, whisk together the whole wheat flour and salt. In a separate bowl, whisk the eggs, skimmed milk, water, and melted butter until well combined. Gradually add the wet ingredients to the dry ingredients, whisking continuously until a smooth batter forms. Cover the bowl and let the batter rest in the refrigerator for at least 30 minutes. While the batter rests, prepare the filling. In a medium bowl, combine the part-skim ricotta cheese, egg yolk, granulated sugar, vanilla extract, and lemon zest. Mix thoroughly until smooth. For the berry compote, combine the frozen mixed berries, maple syrup, and lemon juice in a small saucepan. Simmer over medium-low heat for 5-7 minutes, stirring occasionally, until the berries have softened and released their juices, then set aside. To cook the blintzes, heat a non-stick pan (about 20 cm diameter) over medium heat and lightly grease with a few drops of olive oil. Pour about 60 ml of batter into the pan, swirling to coat the bottom evenly into a thin crepe. Cook for 1-2 minutes until the edges are golden and the top is set. Flip the crepe and cook for another 30 seconds. Transfer to a plate and repeat with the remaining batter, stacking the cooked crepes with parchment paper in between to prevent sticking. You should yield about 6-8 crepes. To assemble the blintzes, lay a crepe cooked-side up on a clean surface. Place about 2-3 tablespoons of the ricotta filling in the center of the crepe. Fold the bottom edge up over the filling, then fold in the sides, and finally roll it up from the bottom to form a neat packet. Repeat with all crepes and filling. Once assembled, you can serve them immediately or gently pan-fry them for a golden finish. To pan-fry, heat a small amount of olive oil in a non-stick pan over medium heat. Place the blintzes seam-side down and cook for 2-3 minutes per side until golden brown and heated through. Serve warm, topped with the berry compote.",2,1296,66.2,57.2,139.7,26.7,40.6,16.3,1.85,968,7.4,207,1125,1133,6.0,57,116,479,3.0,8.6,98,151,2.5,0.8,1.7,6.3,0.7,6,moderate,4
gemini_flash_breakfast_20,gemini_flash,breakfast,Blintzes,Healthy Whole Wheat Ricotta Blintzes with Mixed Berry Compote,"[""100 g Whole wheat flour"", ""1 piece Egg, raw, large"", ""1.5 dl Milk, skimmed, 0.1% fat"", ""0.5 dl Water, tap"", ""1 tsp Rapeseed oil"", ""0.5 g Salt, table"", ""250 g Ricotta cheese, low-fat"", ""1 tbsp Maple syrup"", ""0.5 tsp Vanilla extract"", ""0.5 tsp Lemon zest, fresh"", ""150 g Blueberries, fresh"", ""50 g Raspberries, fresh"", ""1 tbsp Water, tap""]","Begin by preparing the crepe batter. In a medium bowl, whisk together the whole wheat flour, egg, skimmed milk, 0.5 dl of water, rapeseed oil, and salt until smooth and lump-free. Let the batter rest at room temperature for at least 15 minutes. While the batter rests, prepare the filling: in a separate bowl, combine the low-fat ricotta cheese, 1 tablespoon of maple syrup, vanilla extract, and lemon zest. Mix until well combined and set aside. To make the blintzes, heat a non-stick pan over medium heat. Pour a small ladleful of batter into the pan, tilting and swirling to create a thin, even crepe. Cook for about 1-2 minutes until the edges curl and the bottom is lightly golden. Flip and cook for another 30 seconds. Repeat with the remaining batter. Once all crepes are cooked, place a spoonful of the ricotta filling near one edge of each crepe. Fold the short ends over the filling, then roll up the crepe tightly to form a blintz. At this point, you can lightly pan-fry the assembled blintzes in a tiny bit of oil over medium heat for 2-3 minutes per side, until golden and warmed through, or serve them as is. For the berry compote, combine the fresh blueberries, raspberries, and 1 tablespoon of water in a small saucepan. Bring to a simmer over medium heat and cook for 5-7 minutes, stirring occasionally, until the berries have softened and the mixture has thickened slightly. Serve the warm blintzes immediately, topped with the mixed berry compote.",3,930,52,25,135,6,35,19,0.7,500,4,150,600,800,3,30,40,100,1.5,4,50,120,1.5,0.4,0.5,3,0.4,5,healthy,6
gemini_flash_breakfast_21,gemini_flash,breakfast,Breakfast Burritos,Hearty Black Bean and Spinach Breakfast Burritos,"[""2 pieces Tortilla, whole wheat"", ""4 pieces Egg, raw"", ""100 g Black beans, canned, drained and rinsed"", ""50 g Spinach, fresh"", ""50 g Bell pepper, red, chopped"", ""30 g Onion, yellow, chopped"", ""5 g Olive oil"", ""30 g Cheese, Cheddar, reduced fat, shredded"", ""75 g Avocado, raw"", ""60 g Salsa, tomato based"", ""2 g Salt, table"", ""1 g Black pepper, ground""]","To begin, heat the olive oil in a non-stick pan over medium heat. Add the chopped onion and red bell pepper and sauté for about 5-7 minutes until softened. Stir in the fresh spinach and cook until it wilts, approximately 2 minutes. In a separate bowl, whisk the eggs with salt and pepper. Pour the whisked eggs into the pan with the vegetables and scramble until cooked through but still moist, breaking them up with a spatula. Warm the whole wheat tortillas according to package instructions, either in a microwave, dry pan, or oven, until they are pliable. Lay each warm tortilla flat on a clean surface. Divide the scrambled egg and vegetable mixture evenly between the two tortillas, placing it slightly off-center towards one edge. Top with the drained black beans, shredded reduced-fat cheddar cheese, evenly sliced avocado, and a generous dollop of salsa. Fold in the sides of each tortilla about 2-3 cm, then tightly roll them up from the bottom, creating two compact burritos. Serve immediately while warm.",2,995,54,52,98,14,11,26,3,380,6,180,580,1400,4,60,80,250,2.5,4,90,280,1.5,0.35,0.55,2.8,0.6,6,healthy,5
gemini_flash_breakfast_22,gemini_flash,breakfast,Breakfast Burritos,Hearty Spinach and Black Bean Breakfast Burritos with Avocado,"[""2 pieces Egg, raw"", ""2 pieces Tortilla, whole wheat"", ""100 g Black beans, canned, drained, rinsed"", ""50 g Spinach, fresh"", ""50 g Onion, yellow"", ""10 g Garlic, raw"", ""5 ml Olive oil"", ""50 g Avocado, raw"", ""2 g Cumin, ground"", ""1 g Chilli powder"", ""0.5 g Salt"", ""0.5 g Black pepper, ground""]","Finely dice the onion and mince the garlic. Heat the olive oil in a non-stick pan over medium heat. Add the diced onion and cook for 3-4 minutes until softened and translucent. Stir in the minced garlic, ground cumin, and chilli powder, cooking for another minute until fragrant. Add the fresh spinach to the pan and cook until it wilts completely, about 2-3 minutes. Set the vegetable mixture aside in a bowl. In the same pan, whisk the raw eggs with a pinch of salt and pepper, then scramble them over medium heat until cooked through to your preferred consistency. Warm the whole wheat tortillas in a separate dry pan or microwave for about 15-20 seconds each until pliable. To assemble the burritos, spread an equal amount of the scrambled eggs onto the center of each warm tortilla. Top with the cooked spinach and onion mixture, then add the rinsed black beans and sliced avocado. Carefully fold in the sides of the tortilla, then roll it up tightly from the bottom to create a compact burrito. Serve immediately and enjoy your healthy breakfast!",2,711,33,29,75,5.7,4.4,21.2,1.8,250,6,120,350,900,3,40,50,300,1.5,3,20,200,1,0.3,0.3,2,0.5,5,healthy,6
gemini_flash_breakfast_23,gemini_flash,breakfast,Breakfast Burritos,Healthy Turkey Sausage and Veggie Breakfast Burritos,"[""120 g Tortilla, whole wheat"", ""100 g Turkey mince, lean"", ""2 pieces Egg, raw, large"", ""50 g Spinach, fresh"", ""50 g Bell pepper, red, fresh"", ""25 g Onion, white, fresh"", ""15 ml Olive oil"", ""20 g Cheddar cheese, light, grated"", ""50 g Avocado, fresh"", ""1 g Paprika powder"", ""0.5 g Cumin powder"", ""0.5 g Black pepper, ground"", ""0.5 g Salt""]","Begin by finely chopping the onion and red bell pepper. Heat the olive oil in a large non-stick pan over medium heat. Add the chopped onion and bell pepper to the pan and sauté for 5 to 7 minutes until they have softened and become translucent. Next, add the lean turkey mince to the pan, breaking it up with a spoon as it cooks. Continue to cook until the turkey is fully browned and cooked through, which should take approximately 5 to 8 minutes. Season the turkey and vegetables with paprika, cumin, salt, and black pepper, stirring to combine the flavors. Add the fresh spinach to the pan and cook for just 1 to 2 minutes until it has wilted. In a separate bowl, lightly whisk the eggs. Pour the whisked eggs directly into the pan with the turkey and vegetable mixture. Scramble the eggs until they are cooked to your desired consistency, typically 2 to 4 minutes. While the eggs are scrambling, gently warm the whole wheat tortillas. You can do this in a dry pan for about 15 seconds per side, or briefly in the microwave for 15-30 seconds, until they are pliable. Lay out each warm tortilla on a clean surface. Divide the scrambled egg and turkey mixture evenly between the two tortillas. Sprinkle the light cheddar cheese over the filling in each tortilla. Finally, slice the fresh avocado and distribute it over the mixture in each tortilla. Fold in the sides of each tortilla, then tightly roll them up from the bottom to form your breakfast burritos. Serve immediately for a delicious and healthy start to your day.",2,890,53,46.5,62,10.5,6.6,13.5,2.05,200,5,100,500,800,4,30,60,200,1,5,100,200,2,0.3,0.5,8,0.8,5,healthy,7
gemini_flash_breakfast_24,gemini_flash,breakfast,Breakfast Burritos,Hearty Southwestern Black Bean & Egg Breakfast Burritos,"[""2 pieces Whole wheat tortilla, large (70g each)"", ""4 pieces Egg, raw (60g each)"", ""100 g Black beans, canned, drained and rinsed"", ""50 g Bell pepper, red, fresh, diced"", ""50 g Onion, yellow, fresh, diced"", ""50 g Spinach, fresh"", ""30 g Avocado, fresh, sliced"", ""20 g Cheddar cheese, light, shredded"", ""15 ml Olive oil"", ""5 g Chili powder"", ""2 g Cumin powder"", ""20 g Salsa, mild, chunky"", ""1 g Salt"", ""0.5 g Black pepper""]","Heat the olive oil in a large non-stick pan over medium heat. Add the diced red bell pepper and onion, and sauté for 5-7 minutes until they are softened and slightly translucent. Stir in the drained and rinsed black beans, chili powder, and cumin, cooking for another 2 minutes to allow the spices to become fragrant. Remove the vegetable and black bean mixture from the pan and set it aside in a bowl. In the same pan, whisk the raw eggs with salt and black pepper until well combined. Pour the egg mixture into the hot pan and scramble, stirring gently until the eggs are just cooked through but still moist. Gently fold in the fresh spinach until it wilts into the eggs. Warm the whole wheat tortillas individually in a dry pan or briefly in the microwave for 15-20 seconds until they are pliable. To assemble each burrito, place half of the scrambled egg and spinach mixture onto the center of a warm tortilla. Top with half of the sautéed vegetable and black bean mixture, half of the shredded light cheddar cheese, sliced avocado, and a dollop of salsa. Fold in the sides of the tortilla, then tightly roll it up from the bottom to create a compact burrito. Serve immediately for a satisfying breakfast.",2,1125,62.5,56,102,14.5,15,24.5,3,420,8,150,750,1600,5,60,90,350,3,9,80,300,1.5,0.4,0.8,4,1.0,4,healthy,6
gemini_flash_breakfast_25,gemini_flash,breakfast,Breakfast Burritos,"Hearty Black Bean, Spinach, and Egg White Breakfast Burritos","[""2 pieces Whole wheat tortilla, large (approx. 60g each)"", ""4 pieces Egg white, raw"", ""100 g Black beans, canned, drained and rinsed"", ""50 g Spinach, fresh"", ""50 g Avocado, fresh"", ""30 g Salsa, mild"", ""10 ml Olive oil"", ""0.5 g Salt"", ""0.2 g Black pepper, ground""]","Heat the olive oil in a non-stick skillet over medium heat. Add the fresh spinach and cook until wilted, about 2-3 minutes. Remove the spinach from the skillet and set aside. In the same skillet, pour in the egg whites and scramble them gently until cooked through and fluffy, about 3-4 minutes. Season with salt and pepper. While the eggs are cooking, warm the whole wheat tortillas in a separate dry pan or microwave for 15-20 seconds each, until pliable. To assemble, lay out each warm tortilla. Divide the scrambled egg whites, wilted spinach, black beans, diced avocado, and salsa evenly between the two tortillas. Carefully fold in the sides of each tortilla, then roll them up tightly from the bottom to form a burrito. Serve immediately.",2,680,32,23.5,82,3.5,2.5,20,1.3,180,5.5,130,250,850,2.5,25,25,250,0.5,5,25,120,0.7,0.25,0.25,2.5,0.35,4,healthy,7
gemini_flash_breakfast_26,gemini_flash,breakfast,Breakfast Casseroles,Hearty Spinach and Mushroom Egg Bake,"[""12 pieces Egg, raw, whole"", ""2 dl Milk, semi-skimmed (1.5% fat)"", ""200 g Spinach, fresh"", ""200 g Mushroom, white, raw"", ""150 g Onion, raw"", ""150 g Bell pepper, red, raw"", ""50 g Feta cheese, reduced fat, crumbled"", ""1 tbsp Olive oil"", ""3 g Salt, table"", ""1 g Black pepper, ground""]","Preheat your oven to 190°C (375°F). Lightly grease a 23x33 cm (9x13 inch) baking dish. In a large skillet, heat the olive oil over medium heat. Add the chopped onion and bell pepper and sauté for about 5-7 minutes until softened. Add the sliced mushrooms and cook for another 5 minutes until they release their liquid and start to brown. Finally, stir in the fresh spinach and cook until it wilts, about 2-3 minutes. Remove from heat. In a large bowl, whisk together the eggs, milk, salt, and black pepper until well combined. Stir the sautéed vegetables into the egg mixture. Pour the entire mixture into the prepared baking dish. Sprinkle the crumbled feta cheese evenly over the top. Bake for 30-35 minutes, or until the casserole is set in the center and lightly golden on top. A knife inserted into the center should come out clean. Let it cool for a few minutes before slicing and serving.",6,1469,102.2,86.3,47.7,26.3,28.3,12.8,5.25,1200,15,200,1800,2500,8,200,100,800,10,8,150,400,8,0.6,1.5,5,1,4,healthy,7
gemini_flash_breakfast_27,gemini_flash,breakfast,Breakfast Casseroles,Healthy Veggie & Chicken Sausage Breakfast Casserole,"[""12 piece Egg, raw, large"", ""200 ml Milk, low fat, 1.5% fat"", ""100 g Spinach, fresh"", ""150 g Bell pepper, red, raw"", ""100 g Onion, yellow, raw"", ""200 g Chicken sausage, pre-cooked, lean"", ""60 g Whole wheat bread, sliced"", ""50 g Cheese, hard, reduced fat"", ""1 tbsp Olive oil"", ""5 g Salt, table"", ""2 g Black pepper, ground""]","Preheat your oven to 190 degrees Celsius. Lightly grease a 9x13 inch (or similar sized) baking dish with olive oil. In a large bowl, whisk together the eggs, low-fat milk, salt, and black pepper until well combined and frothy. Dice the bell pepper and onion into small pieces. Slice the pre-cooked chicken sausage into rounds or small cubes. In a large pan, heat the remaining olive oil over medium heat. Sauté the diced bell pepper and onion for about 5-7 minutes until they are softened. Add the fresh spinach to the pan and cook until it is wilted, which should take about 2-3 minutes. Remove the vegetable mixture from heat and let it cool slightly. Arrange the whole wheat bread slices in a single layer at the bottom of the prepared baking dish. Evenly spread the sautéed vegetable mixture and chicken sausage over the bread. Carefully pour the whisked egg mixture over everything, ensuring the bread is well soaked. Sprinkle the shredded reduced-fat cheese on top of the casserole. Bake for 30-35 minutes, or until the center is set and the top is lightly golden brown and puffed. Let it cool for a few minutes before slicing and serving.",6,1860,145,110,68,35,18,11,6.0,780,8,115,750,1350,4,135,200,720,2.2,3,135,340,4.0,0.4,1.2,5.2,0.8,6,healthy,6
