recipe_id,model,category,meal_type,title,ingredients_json,instructions,servings,claimed_energy_kcal,claimed_protein_g,claimed_fat_g,claimed_carbs_g,claimed_saturated_fat_g,claimed_sugar_g,claimed_fiber_g,claimed_salt_g,claimed_calcium_mg,claimed_iron_mg,claimed_magnesium_mg,claimed_phosphorus_mg,claimed_potassium_mg,claimed_zinc_mg,claimed_iodine_ug,claimed_selenium_ug,claimed_vitamin_a_rae_ug,claimed_vitamin_d_ug,claimed_vitamin_e_mg,claimed_vitamin_c_mg,claimed_folate_ug,claimed_vitamin_b12_ug,claimed_vitamin_b1_mg,claimed_vitamin_b2_mg,claimed_vitamin_b3_mg,claimed_vitamin_b6_mg,claimed_fsa_score,claimed_fsa_category,claimed_who_score
gpt54_nano_dessert_961,gpt54_nano,dessert,Shortbread,Wholegrain Oat Shortbread with Almonds and Vanilla,"[""160 g rolled oats"", ""80 g whole wheat flour"", ""60 g unsalted butter, softened"", ""60 g honey"", ""1 pc egg, raw"", ""1 tsp vanilla extract"", ""0.5 tsp fine sea salt"", ""30 g almonds, finely chopped"", ""1 tsp lemon zest""]","Preheat your oven to 175°C and line a baking tray with parchment paper. Add the rolled oats and whole wheat flour to a food processor and pulse a few times until the oats are partly ground. Transfer the mixture to a bowl and stir in the finely chopped almonds, lemon zest, and sea salt. In a separate bowl, cream the softened butter with the honey until smooth, then mix in the egg and vanilla extract. Combine the wet mixture with the dry ingredients and mix until you have a cohesive dough. Press the dough firmly onto the lined tray to an even thickness, then chill for 10 minutes to firm up. Bake for 12–15 minutes, until the edges look lightly golden and the surface is set. Cool on the tray for 10 minutes, then slice into shortbread fingers or squares and let cool completely before serving.",8,1530,43.5,72.1,189.8,24.7,56.3,23.2,1.1,214,7.4,223,602,647,6.4,24,33,250,0.9,6.5,2.8,132,2.0,1.2,0.8,6.3,0.3,8.0,moderate,4.2
gpt54_nano_dessert_962,gpt54_nano,dessert,Shortbread,Oat and Wholemeal Shortbread with Dark Chocolate Chips,"[""120 g wholemeal plain flour"", ""80 g rolled oats"", ""80 g unsalted butter"", ""50 g coconut sugar"", ""1 tsp baking powder"", ""1 g fine salt"", ""1 tsp vanilla extract"", ""60 g dark chocolate chips (70% cocoa)""]","Preheat your oven to 170°C and line a baking tray with baking paper. Pulse the rolled oats in a food processor until they resemble a coarse flour, then mix them with the wholemeal flour, baking powder, and salt. In a bowl, cream the butter with the coconut sugar and vanilla extract until the mixture looks lighter and smooth. Add the dry ingredients and mix just until a soft dough forms. Fold in the dark chocolate chips, then press the dough evenly onto the lined tray to about 1 cm thickness. Bake for 15–18 minutes, until the edges are lightly golden and the center looks set. Let it cool on the tray for 10 minutes, then transfer to a rack to cool completely before slicing into shortbread pieces.",12,2540,48,150,242,84,78,32,3.0,260,12.5,300,780,720,6.6,10,55,720,1.8,10.5,0,210,1.2,0.7,1.0,10.5,0.6,8,moderate,4
gpt54_nano_dessert_963,gpt54_nano,dessert,Shortbread,Wholegrain Oat Shortbread with Toasted Almonds and Dark Chocolate,"[""150 g rolled oats"", ""80 g whole wheat flour"", ""70 g unsalted butter"", ""60 g light brown sugar"", ""1 g fine salt"", ""8 g vanilla sugar"", ""1 piece egg yolk"", ""40 g almonds, blanched, chopped"", ""40 g dark chocolate (70%), chopped""]","Preheat your oven to 170°C (conventional) and line a baking tray with parchment paper. In a food processor, pulse the oats until they resemble coarse flour. Add the whole wheat flour and salt and pulse briefly to combine. In a bowl, cream the butter with the light brown sugar and vanilla sugar until smooth and slightly lighter in color. Beat in the egg yolk, then stir in the oat-flour mixture, chopped almonds, and dark chocolate. Bring the dough together, then press it firmly into a rectangle on the tray to an even thickness of about 1 cm. Bake for 15–18 minutes, until the edges are lightly golden and the center is set but not browned too dark. Cool on the tray for 10 minutes, then cut into shortbread fingers or squares and let cool completely before serving.",8,1558,29.1,90.4,155.3,37.1,66.2,19.6,2.3,210,5.6,230,800,640,3.3,7,18,330,2.2,10.5,0,160,1.0,0.6,0.3,6.1,0.2,9,moderate,3.2
gpt54_nano_dessert_964,gpt54_nano,dessert,Shortbread,Oatmeal-Date Shortbread with Dark Chocolate Chunks,"[""120 g rolled oats"", ""80 g whole wheat flour"", ""60 g date paste"", ""80 g unsalted butter, cold"", ""1 pc egg, raw"", ""1 tsp vanilla extract"", ""1 tsp baking powder"", ""1 g fine salt"", ""40 g dark chocolate, 70% cocoa, chopped""]","Heat the oven to 175°C and line a baking tray with parchment paper. Blend the rolled oats into a fine oat flour, then mix it with the whole wheat flour, baking powder, and salt. Rub the cold butter into the dry mixture until it looks like coarse crumbs. Beat the egg with the date paste and vanilla extract, then stir into the dough until just combined. Fold in the chopped dark chocolate. Press the dough firmly into a small even layer on the tray, about 1 to 1.5 cm thick, and score into squares with a knife. Bake for 15–18 minutes, until the edges look golden and the center is set but still tender. Let the shortbread cool completely on the tray before lifting the pieces, so they hold their shape.",10,1880,34.5,93.8,225.4,52.6,74.2,25.6,4.0,270,9.1,240,620,610,4.6,18,40,510,2.3,6.2,0,160,1.1,0.9,0.7,7.3,0.7,6,moderate,4
gpt54_nano_dessert_965,gpt54_nano,dessert,Shortbread,Oat-Wholemeal Shortbread with Lemon Zest and Vanilla,"[""120 g wholemeal wheat flour"", ""80 g rolled oats, finely ground"", ""120 g unsalted butter, cold, cubed"", ""90 g light brown sugar"", ""1 tbsp lemon zest"", ""1 tsp vanilla extract"", ""0.5 tsp fine sea salt""]","Heat the oven to 170°C (conventional) and line a baking tray with baking paper. In a bowl, mix the wholemeal flour, ground oats, lemon zest, and salt. Rub in the cold, cubed butter with your fingertips until the mixture looks like coarse crumbs. Stir in the light brown sugar and vanilla extract, then bring the dough together with your hands; it should hold together without being sticky. Roll the dough out between two sheets of baking paper to about 6–8 mm thick and cut into small shapes. Transfer to the tray and bake for 14–18 minutes, until the edges are lightly golden and the center still looks set. Cool on the tray for 5 minutes, then move to a rack to cool completely before serving.",12,1760,26.0,86.0,214.0,52.0,92.0,20.0,1.8,250,7.5,175,620,430,4.4,0,30,660,2.4,6.5,5,190,0.6,0.5,0.4,3.8,0.4,7,moderate,3.2
gpt54_nano_dessert_966,gpt54_nano,dessert,Shortcakes,Whole-Grain Berry Yogurt Shortcakes with Vanilla Chia Cream,"[""180 g whole-wheat pastry flour"", ""30 g rolled oats"", ""10 g baking powder"", ""5 g fine salt"", ""40 g maple syrup"", ""70 g plain nonfat Greek yogurt"", ""60 ml milk, 1% fat"", ""1 piece egg, raw"", ""250 g mixed berries, frozen"", ""20 ml lemon juice"", ""20 g chia seeds"", ""200 g plain low-fat Greek yogurt"", ""5 ml vanilla extract""]","Heat the oven to 200°C. Line a baking tray with parchment. In a bowl, mix the whole-wheat pastry flour, oats, baking powder, and salt. In a second bowl, whisk the maple syrup, Greek yogurt, milk, and the egg until smooth, then pour into the dry ingredients and stir just until a thick dough forms. Spoon the dough into 8 small mounds on the tray and flatten slightly, then bake for 12–15 minutes until lightly golden and cooked through. While they bake, simmer the mixed berries with the lemon juice in a small saucepan for 6–8 minutes until syrupy and the berries burst, then set aside to cool. Mix the chia seeds with the low-fat Greek yogurt and vanilla extract, stirring until well combined, then let it stand for 10 minutes to thicken. Let the shortcakes cool for 5 minutes, then split and top with the berry compote and a generous spoon of the vanilla chia yogurt cream.",8,1040,60,18,176,3.8,52,32,3.1,680,7.8,240,620,820,5.8,45,55,180,1.4,4.1,55,210,1.2,0.5,1.1,6.6,0.7,7,healthy,5
gpt54_nano_dessert_967,gpt54_nano,dessert,Shortcakes,Greek Yogurt Berry Shortcakes with Light Honey and Chia,"[""180 g whole wheat flour"", ""40 g rolled oats"", ""10 g baking powder"", ""5 g fine salt"", ""60 g unsalted butter, cold"", ""90 g Greek yogurt, plain 2% fat"", ""120 ml low-fat milk"", ""30 g honey"", ""1 piece egg, raw"", ""250 g mixed berries, fresh or frozen"", ""1 tbsp chia seeds"", ""1 tbsp lemon juice"", ""1 tsp vanilla extract""]","Preheat your oven to 200°C and line a baking tray with parchment. In a bowl, mix the whole wheat flour, rolled oats, baking powder, and salt. Cut the cold butter into small cubes and rub it into the dry ingredients until the mixture looks like coarse crumbs. In another bowl, whisk the egg, Greek yogurt, milk, honey, and vanilla, then pour into the dry mix and stir just until a thick dough forms. Fold in the chia seeds and gently portion the dough into 8 mounds on the tray, leaving space between them. Bake for 12–15 minutes until the shortcakes are golden and spring back when lightly pressed. While they bake, simmer the berries with lemon juice for 5–6 minutes until they soften and become glossy, then let cool slightly. Split the warm shortcakes, spoon over the berry mixture, and serve warm or at room temperature.",8,1065,36,34,155,14,49,28,3.1,540,6.2,170,760,760,3.9,70,32,260,1.6,5.2,22,220,1.5,0.42,0.55,9.8,0.4,8,healthy,5
gpt54_nano_dessert_968,gpt54_nano,dessert,Shortcakes,Lemon-Blueberry Yogurt Shortcakes with Wholemeal Biscuits,"[""150 g wheat flour, wholemeal"", ""50 g wheat flour, white"", ""20 g sugar, caster"", ""8 g baking powder"", ""2 g salt, iodized"", ""60 g butter, unsalted"", ""200 g Greek yoghurt, low fat"", ""1 piece egg, whole, raw"", ""1 tbsp lemon zest"", ""60 ml milk, semi-skimmed"", ""250 g blueberries, fresh"", ""30 ml lemon juice, fresh"", ""20 g honey""]","Preheat your oven to 200°C and line a baking tray with parchment. In a large bowl, whisk together the wholemeal and white flour, caster sugar, baking powder, and iodized salt. Rub the unsalted butter into the dry ingredients until the mixture looks like coarse breadcrumbs. In another bowl, whisk the Greek yoghurt, egg, lemon zest, and milk, then add to the dry mixture and stir just until a soft dough forms. Gently fold in a few tablespoons of blueberries, then portion the dough into 8 small mounds on the tray. Bake for 12–15 minutes, until the shortcakes are risen and lightly golden on top. Meanwhile, warm the remaining blueberries with lemon juice and honey in a small pan for 5–7 minutes until the berries burst and the sauce thickens slightly. Let the shortcakes cool for 5 minutes, then slice each one in half and spoon over the lemon-blueberry topping. Serve warm or at room temperature.",8,1385,58,48,185,20,62,22,2.2,520,6.8,160,720,980,4.9,55,60,420,2.4,5.2,40,260,1.1,0.6,1.0,10.5,0.35,7.2,moderate,4.4
gpt54_nano_dessert_969,gpt54_nano,dessert,Shortcakes,Berry Yogurt Shortcakes with Whole-Grain Oat Biscuits,"[""220 g plain low-fat Greek yogurt"", ""180 g wholemeal self-raising flour"", ""60 g rolled oats"", ""35 g unsalted butter"", ""45 g honey"", ""1 piece egg, raw"", ""2 g baking powder"", ""2 g fine salt"", ""200 g mixed berries, fresh or frozen"", ""1 g vanilla extract"", ""15 ml lemon juice""]","Preheat the oven to 200°C. Line a baking tray with parchment. In a bowl, mix the wholemeal self-raising flour, rolled oats, baking powder, and salt. Rub the butter into the dry ingredients until the mixture looks like coarse crumbs. In a second bowl, whisk the egg with the yogurt, honey, and vanilla extract, then pour it into the dry mix and stir just until a soft dough forms. Fold in about half the berries so you get fruit pieces throughout. Scoop the dough into 8 small mounds on the tray and bake for 12–15 minutes, until risen and lightly golden. While the shortcakes bake, simmer the remaining berries with the lemon juice for 3–4 minutes until glossy and slightly thickened, then let it cool a little. Split the warm shortcakes, spoon over the berry compote, and finish with extra yogurt if desired; serve once the biscuits are no longer scorching hot.",8,1150,44,31,176,14,72,27,4.1,820,6.6,170,560,640,4.0,30,45,220,2.5,3.2,55,190,2.2,0.6,0.7,8.5,0.35,8,healthy,4
gpt54_nano_dessert_970,gpt54_nano,dessert,Shortcakes,Greek Yogurt Berry Shortcakes with Whole-Wheat Biscuits,"[""180 g plain low-fat Greek yogurt"", ""140 g whole-wheat flour"", ""60 g rolled oats"", ""30 g almond flour"", ""25 g erythritol (or sugar-free sweetener, powdered)"", ""10 g baking powder"", ""4 g fine salt"", ""120 ml semi-skimmed milk"", ""60 g unsalted butter, cold"", ""1 piece egg, raw"", ""250 g mixed berries (fresh or frozen), unsweetened"", ""15 ml lemon juice"", ""10 g chia seeds""]","Heat the oven to 200°C and line a baking tray with parchment. In a large bowl, mix the whole-wheat flour, oats, almond flour, powdered sweetener, baking powder, and salt. Grate or chop the cold butter into the dry ingredients and rub it in until the mixture looks like coarse crumbs. In another bowl, whisk the egg with the milk and Greek yogurt, then add the wet mixture to the dry ingredients and stir just until a thick dough forms. Gently fold in the chia seeds. Turn the dough onto a lightly floured surface and pat it to about 2.5 cm thick, then cut into 8 shortcake rounds. Bake for 14–16 minutes until lightly golden and cooked through. While the biscuits bake, simmer the berries with the lemon juice for 5–7 minutes until they release their juices and slightly thicken, then cool. Split the warm shortcakes, spoon on the berry topping, and serve with any extra juices for a bright, lightly sweet finish.",8,2080,68,56,338,17,32,44,7,760,6.2,220,880,1030,5.8,45,60,260,2.0,10,55,380,2.0,0.9,1.2,9.5,0.4,8,healthy,5
gpt54_nano_dessert_971,gpt54_nano,dessert,Snickerdoodles,Whole-Grain Snickerdoodles with Cinnamon-Sugar Swirl,"[""120 g whole wheat flour"", ""80 g all-purpose flour"", ""70 g unsalted butter, softened"", ""60 g light brown sugar"", ""70 g honey"", ""1 piece egg, large"", ""1 tsp vanilla extract"", ""1 tsp baking powder"", ""0.5 tsp baking soda"", ""0.5 tsp fine salt"", ""2 tsp ground cinnamon"", ""30 g granulated sugar""]","Heat the oven to 175°C and line a baking tray with parchment paper. In a bowl, whisk together the whole wheat flour, all-purpose flour, baking powder, baking soda, and fine salt. In a second bowl, cream the softened unsalted butter with the light brown sugar and honey until the mixture looks lighter and smoother. Beat in the egg and vanilla extract, then gradually fold in the dry ingredients until a soft dough forms. Mix the granulated sugar and ground cinnamon in a small bowl. Scoop dough into portions (about 1 heaped tablespoon each), roll them into balls, and coat well in the cinnamon-sugar. Place them on the tray with space between, then bake for 10–12 minutes until the edges look set and lightly golden but the centers still look slightly soft. Let the cookies cool on the tray for 5 minutes, then transfer to a rack to cool fully.",12,1770,29,74,244,27,126,22,2.0,280,5.6,170,560,640,3.6,40,26,180,1.2,5.0,0.0,240,0.7,0.5,0.6,8.5,0.4,7,moderate,3.4
gpt54_nano_dessert_972,gpt54_nano,dessert,Snickerdoodles,Whole-Wheat Snickerdoodles with Cinnamon-Sugar Crunch,"[""160 g whole_wheat_flour"", ""60 g rolled_oats, finely ground"", ""90 g unsalted_butter, softened"", ""80 g light_brown_sugar"", ""1 piece egg, raw, large"", ""80 g Greek_yogurt, plain, nonfat"", ""7 g baking_powder"", ""2 g baking_soda"", ""2 g salt, fine"", ""10 g vanilla_extract"", ""30 g granulated_sugar"", ""10 g ground_cinnamon""]","Heat the oven to 175°C and line a baking tray with parchment paper. In a bowl, mix the whole-wheat flour, finely ground oats, baking powder, baking soda, and salt. In another bowl, cream the softened butter with the light brown sugar until smooth, then beat in the egg and vanilla extract. Add the Greek yogurt and mix until the dough looks cohesive. Stir in the dry ingredients just until you no longer see dry flour. Mix the granulated sugar with the ground cinnamon in a small bowl. Scoop the dough into 18 portions, roll each portion into a ball, and coat well in the cinnamon-sugar mixture. Place the balls on the tray with space between them and bake for 10–12 minutes, until the edges look set and lightly golden while the centers remain soft. Cool on the tray for 5 minutes, then move to a rack to cool further so they finish setting.",18,2240,68,88,304,33,132,44,7.5,880,10.5,260,1050,900,8.5,35,65,430,2.5,6,0,260,1.0,0.6,1.3,12,0.9,6,moderate,4.2
gpt54_nano_dessert_973,gpt54_nano,dessert,Snickerdoodles,Whole-Wheat Snickerdoodles with Cinnamon-Sugar Swirl,"[""200 g whole wheat flour"", ""30 g oat flour"", ""100 g plain Greek yogurt, 2% fat"", ""80 g unsalted butter"", ""110 g light brown sugar"", ""1 large egg, raw"", ""5 g baking powder"", ""2 g baking soda"", ""3 g fine salt"", ""10 ml vanilla extract"", ""80 g granulated sugar"", ""10 g ground cinnamon""]","Preheat your oven to 175°C and line a baking tray with baking paper. In a bowl, whisk the whole wheat flour, oat flour, baking powder, baking soda, and 2 g of the salt until evenly combined. In a separate bowl, cream the unsalted butter with the light brown sugar until the mixture looks lighter and fluffy. Beat in the egg, then mix in the Greek yogurt and vanilla extract until smooth. Add the dry ingredients to the wet ingredients and stir just until a soft, slightly sticky dough forms. In a small bowl, mix the granulated sugar with the ground cinnamon. Scoop the dough into 18 evenly sized portions and roll each portion into a ball, then coat thoroughly in the cinnamon-sugar mixture. Place the balls on the tray with space between them and bake for 10–12 minutes, until the edges look set and lightly golden but the centers still look soft. Let the cookies cool on the tray for 5 minutes, then transfer to a rack to cool completely so they finish setting.",18,1450,46,63,186,22,118,26,4.5,430,7.2,170,920,620,4.1,25,38,380,1.5,4.7,0,165,0.9,0.38,0.52,8.2,0.22,8,moderate,4.3
gpt54_nano_dessert_974,gpt54_nano,dessert,Snickerdoodles,Whole-Wheat Snickerdoodles with Cinnamon Sugar Coating,"[""180 g whole wheat flour"", ""60 g rolled oats"", ""120 g unsalted butter"", ""90 g light brown sugar"", ""1 large egg"", ""1 tsp vanilla extract"", ""1 tsp baking powder"", ""0.5 tsp bicarbonate of soda"", ""1.5 g fine salt"", ""5 g ground cinnamon""]","Preheat your oven to 175°C and line a baking tray with baking paper. In a bowl, whisk together the whole wheat flour, rolled oats, baking powder, bicarbonate of soda, and fine salt. In a second bowl, cream the unsalted butter with the light brown sugar until light and fluffy, then beat in the egg and vanilla extract. Stir the dry ingredients into the wet mixture until you have a thick dough. Mix the cinnamon with 20 g of the reserved sugar if you want an extra even coating, then form the dough into small balls and roll them in the cinnamon sugar. Place the balls on the tray with space between them, flatten slightly, and bake for 10–12 minutes until the edges look set and the centers are still soft. Let them cool on the tray for 5 minutes before transferring to a rack to cool completely.",12,2450,58,108,332,41,132,54,6,300,9,280,950,720,7,0,30,520,1.5,6,0,260,1.1,0.9,0.6,16,0.5,8,moderate,3.2
gpt54_nano_dessert_975,gpt54_nano,dessert,Snickerdoodles,Whole-Wheat Snickerdoodles with Cinnamon-Sugar Swirl,"[""140 g whole-wheat flour"", ""60 g plain all-purpose flour"", ""1 tsp baking powder"", ""0.5 tsp baking soda"", ""0.25 tsp fine salt"", ""110 g unsalted butter, softened"", ""100 g light brown sugar"", ""1 large egg"", ""1 tsp vanilla extract"", ""1.5 tbsp ground cinnamon"", ""40 g granulated sugar""]","Preheat your oven to 175°C and line a baking tray with parchment paper. In a bowl, whisk together the whole-wheat flour, all-purpose flour, baking powder, baking soda, and salt. In a second bowl, cream the softened butter with the light brown sugar until the mixture looks lighter and smoother, then beat in the egg and vanilla extract. Add the dry ingredients to the wet ingredients and mix just until a thick dough forms. In a small bowl, stir together the cinnamon and granulated sugar. Scoop the dough into equal portions and roll each one into a ball, then coat thoroughly in the cinnamon-sugar mixture. Place the balls on the tray with space between them and bake for 10–12 minutes, until the edges are lightly golden and the centers still look slightly soft. Let the cookies rest on the tray for 5 minutes, then transfer to a rack to cool completely so they set properly.",18,2460,52,107,307,39,196,26,3.1,230,7.8,230,760,560,5.6,10,44,690,1.1,4.7,0,180,1.0,0.6,0.7,9.8,0.3,7,moderate,3.2
gpt54_nano_dessert_976,gpt54_nano,dessert,Spice Cakes,Wholegrain Banana Oat Spice Cakes with Cinnamon and Ginger,"[""180 g ripe banana, mashed"", ""120 g wholegrain oat flour"", ""90 g low-fat plain Greek yogurt"", ""2 pieces eggs, whole, raw"", ""60 g honey"", ""40 g unsalted butter, melted"", ""8 g baking powder"", ""3 g ground cinnamon"", ""1.5 g ground ginger"", ""1 g fine salt"", ""1 g vanilla extract""]","Preheat the oven to 175°C. Line a muffin tin with 10 paper liners. In a bowl, whisk the eggs with the honey until the mixture looks slightly lighter. Whisk in the mashed banana and Greek yogurt, then add the melted butter and vanilla and mix until smooth. In a second bowl, combine the oat flour, baking powder, cinnamon, ginger, and salt. Fold the dry ingredients into the wet ingredients just until no dry streaks remain. Divide the batter between the liners and bake for 16 to 20 minutes, or until the tops spring back lightly and a toothpick inserted in the center comes out clean. Cool in the tin for 5 minutes, then transfer to a rack to cool fully before serving.",10,1850,64,59,278,20,110,20,3.1,760,5.8,250,950,720,7.2,40,58,260,3.1,5.2,9,290,2.0,0.9,1.4,18,0.9,8,moderate,4
gpt54_nano_dessert_977,gpt54_nano,dessert,Spice Cakes,Wholegrain Spiced Carrot-Oat Spice Cakes with Cinnamon and Nutmeg,"[""180 g whole wheat flour"", ""80 g rolled oats"", ""120 g grated carrots"", ""100 g plain Greek yogurt, 2%"", ""80 g unsweetened applesauce"", ""2 piece eggs, raw"", ""30 g honey"", ""60 ml rapeseed oil"", ""8 g baking powder"", ""2 g ground cinnamon"", ""0.5 g ground nutmeg"", ""1 g fine salt"", ""80 g raisins"", ""5 g vanilla sugar""]","Preheat your oven to 180°C and line a muffin tin with paper cases. In a large bowl, mix the whole wheat flour, rolled oats, baking powder, cinnamon, nutmeg, and salt until evenly combined. In another bowl, whisk the eggs with the honey, rapeseed oil, Greek yogurt, and applesauce until smooth. Stir the grated carrots and raisins into the wet mixture, then pour the wet ingredients into the dry ingredients and fold until just combined; the batter should be thick and slightly lumpy. Spoon the batter into the muffin cases, filling each about two-thirds full. Bake for 18–22 minutes, until the cakes are golden and a toothpick inserted in the center comes out clean or with only a few moist crumbs. Let the spice cakes cool in the tin for 5 minutes, then transfer to a rack to cool fully before serving.",12,2060,64,71,300,10,108,40,2.4,460,10,240,980,820,6.8,45,55,680,3.0,7.2,10,260,2.0,0.9,1.1,8.5,0.6,8,moderate,4
gpt54_nano_dessert_978,gpt54_nano,dessert,Spice Cakes,Whole-Grain Cinnamon Spice Cakes with Yogurt and Applesauce,"[""200 g whole wheat flour, wholegrain"", ""120 g rolled oats, finely ground"", ""1.5 tsp baking powder"", ""1 tsp baking soda"", ""3 g ground cinnamon"", ""1 g ground ginger"", ""0.5 g ground nutmeg"", ""3 g fine salt"", ""200 g Greek yogurt, plain, nonfat"", ""120 g applesauce, unsweetened"", ""120 g honey"", ""2 pieces egg, whole, raw"", ""80 ml milk, semi-skimmed"", ""40 ml olive oil, extra virgin""]","Preheat the oven to 180°C. Line a muffin tin with paper liners or lightly grease it. In a large bowl, whisk together the whole wheat flour, finely ground oats, baking powder, baking soda, cinnamon, ginger, nutmeg, and salt until evenly mixed. In a second bowl, whisk the Greek yogurt, applesauce, honey, eggs, milk, and olive oil until smooth and glossy. Add the wet mixture to the dry ingredients and stir just until no dry flour remains, being careful not to overmix. Divide the batter into the muffin tin, filling each cup about two-thirds full. Bake for 16 to 20 minutes, until the tops look set and a toothpick inserted in the center comes out mostly clean with a few moist crumbs. Cool in the tin for 5 minutes, then transfer to a wire rack to cool completely before serving.",10,1585,61.5,46.2,239.3,9.5,97.8,33.6,2.9,520,14.1,206,1120,840,6.8,35,72,180,2.4,6.7,6.5,210,2.5,0.9,0.8,18.6,0.5,8,moderate,4
gpt54_nano_dessert_979,gpt54_nano,dessert,Spice Cakes,Wholemeal Cinnamon-Orange Spice Cakes with Greek Yogurt,"[""180 g wholemeal wheat flour"", ""60 g rolled oats"", ""90 g brown sugar"", ""10 g baking powder"", ""4 g ground cinnamon"", ""2 g ground ginger"", ""1 g ground nutmeg"", ""2 g fine salt"", ""180 g low-fat Greek yogurt"", ""2 pieces eggs, whole, raw"", ""80 ml rapeseed oil"", ""80 ml milk, semi-skimmed"", ""20 g orange zest"", ""30 g raisins""]","Preheat your oven to 180°C and line a 6-cup muffin tin or mini loaf tin with paper liners. In a large bowl, whisk together the wholemeal flour, oats, brown sugar, baking powder, cinnamon, ginger, nutmeg, and salt. In a separate bowl, whisk the Greek yogurt with the eggs, rapeseed oil, milk, and orange zest until smooth. Pour the wet mixture into the dry ingredients and stir just until the batter comes together; do not overmix. Fold in the raisins, then divide the batter evenly into the lined tin. Bake for 18–22 minutes, or until the tops are lightly golden and a skewer inserted into the center comes out clean or with a few moist crumbs. Let the spice cakes cool in the tin for 5 minutes before transferring to a wire rack to cool completely.",6,1920,65,72,258,12,102,29,2.2,620,10,215,980,860,7.5,55,80,260,4.5,6,18,260,2.0,0.9,1.1,14,0.7,8,moderate,4.0
gpt54_nano_dessert_980,gpt54_nano,dessert,Spice Cakes,Apple-Cinnamon Oat Spice Cakes with Greek Yogurt,"[""180 g rolled oats"", ""120 g whole wheat flour"", ""2 tsp baking powder"", ""1 tsp ground cinnamon"", ""0.5 tsp ground nutmeg"", ""0.25 tsp ground cloves"", ""2 g fine salt"", ""200 g nonfat Greek yogurt"", ""120 g egg (whole)"", ""90 g honey"", ""60 ml rapeseed oil"", ""150 g grated apple"", ""1 tsp vanilla extract""]","Preheat your oven to 180°C and line a muffin tin with paper cases or lightly grease it. Blend the rolled oats into a fine oat flour, then whisk it together with whole wheat flour, baking powder, cinnamon, nutmeg, cloves, and salt in a large bowl. In a separate bowl, whisk the Greek yogurt, whole egg, honey, rapeseed oil, and vanilla extract until smooth. Fold the grated apple into the wet mixture, then combine wet and dry ingredients and stir just until no dry pockets remain. Divide the batter evenly between the cases and bake for 18–22 minutes, until the tops spring back lightly and a toothpick inserted in the center comes out clean. Let the spice cakes cool in the tin for 5 minutes before transferring to a wire rack to cool completely.",12,2640,94,84,355,11,120,64,3.8,1160,9.8,360,1250,1050,5.4,55,60,170,2.5,7.5,28,360,2.0,1.6,1.3,17,0.8,7,healthy,4
gpt54_nano_dessert_981,gpt54_nano,dessert,Spritz Cookies,Whole-Wheat Vanilla Spritz Cookies with Almond Flour,"[""140 g whole wheat flour"", ""60 g almond flour"", ""180 g unsalted butter, softened"", ""120 g powdered sugar"", ""1 piece egg, whole"", ""1 tsp vanilla extract"", ""1 g fine salt"", ""1 g baking powder"", ""30 g milk, 2% fat""]","Preheat your oven to 175°C and line a baking tray with parchment paper. In a bowl, cream the softened butter and powdered sugar until the mixture looks pale and fluffy. Beat in the egg and vanilla extract until smooth. In a separate bowl, whisk together the whole-wheat flour, almond flour, baking powder, and salt. Add the dry ingredients to the wet mixture in two additions, alternating with the milk, and mix just until a thick dough forms. Fit a piping bag with a star nozzle, pipe small rosettes or short logs onto the tray, and bake for 10–12 minutes until the cookies are lightly golden at the edges and set in the center. Cool on the tray for 5 minutes, then transfer to a wire rack to cool completely before serving.",16,2740,58,164,265,88,138,24,5,320,8.5,210,760,720,5.6,18,55,640,2.5,10,0,260,1.3,0.5,0.7,13,0.4,9,moderate,2.6
gpt54_nano_dessert_982,gpt54_nano,dessert,Spritz Cookies,Light Lemon Yogurt Spritz Cookies with Vanilla,"[""200 g plain wheat flour"", ""80 g whole wheat flour"", ""180 g Greek yogurt, 2% fat"", ""100 g unsalted butter"", ""100 g granulated sugar"", ""1 piece egg, raw"", ""2 g baking powder"", ""2 g fine salt"", ""5 g vanilla extract"", ""10 g lemon zest"", ""20 g lemon juice""]","Heat your oven to 180°C and line two baking trays with baking paper. In a bowl, whisk the egg with the granulated sugar until it looks slightly lighter. Add the Greek yogurt, melted butter, vanilla extract, lemon zest, and lemon juice, then mix until smooth. In a second bowl, combine the wheat flours, baking powder, and salt. Add the dry ingredients to the wet ingredients and mix just until you get a thick, pipeable dough. Spoon the dough into a piping bag fitted with a star nozzle and pipe small rosettes onto the trays, leaving a little space between each cookie. Bake for 10–12 minutes, until the edges are lightly golden and the centers look set. Let the cookies cool on the tray for 5 minutes, then transfer to a rack to cool completely before serving.",20,3670,96,122,523,58,242,24,10,1400,15,310,1400,900,9,50,55,650,3,7,18,420,3,1.2,1.1,16,0.9,7.5,moderate,4
